vehicle_id,driver_id,make,model,year,license_plate,vehicle_type,vehicle_category,capacity,created_at
4682,9333,Toyota,Ertiga,2022,MH32AB4037,UberX,Car,1,2022-08-08 10:08:00
4683,9335,TVS,Pulsar,2017,MH50AB1822,UberX,Bike,2,2023-09-16 02:12:03
4684,9338,Honda,Activa,2018,MH33AB8251,UberPool,Bike,2,2022-09-16 19:20:56
4685,9340,Hero,Splendor,2021,MH53AB2122,UberPool,Bike,2,2024-07-23 19:13:47
4686,9342,Honda,WagonR,2017,MH47AB6324,UberX,Car,2,2023-10-30 07:44:52
4687,9344,Honda,WagonR,2021,MH10AB6587,UberPool,Car,3,2023-01-14 20:03:42
4688,9346,Honda,WagonR,2021,MH49AB8846,UberX,Car,6,2025-02-13 13:54:41
4689,9347,Honda,Swift,2018,MH27AB1062,UberPool,Car,2,2024-09-25 10:31:28
4690,9349,Honda,Swift,2016,MH78AB5310,UberPool,Car,3,2024-09-21 01:29:32
4691,9350,Hero,Classic 350,2018,MH65AB9332,UberPool,Bike,2,2024-09-27 21:51:31
4692,9352,Tata,WagonR,2021,MH93AB6909,UberPool,Car,5,2024-10-27 18:22:00
4693,9353,Piaggio,RE,2021,MH62AB8255,UberPool,Auto,1,2024-04-12 05:55:31
4694,9355,Bajaj,RE,2018,MH58AB5501,UberPool,Auto,5,2024-04-24 10:42:37
4695,9356,Piaggio,King,2016,MH47AB4841,UberPool,Auto,6,2023-08-11 04:21:19
4696,9358,Hyundai,Dzire,2019,MH29AB5862,UberBlack,Car,1,2023-01-09 04:15:10
4697,9359,Bajaj,Classic 350,2018,MH25AB9150,UberPool,Bike,2,2024-11-03 00:19:59
4698,9361,TVS,Apache,2017,MH33AB3377,UberX,Bike,2,2023-06-18 12:23:07
4699,9363,Hyundai,Dzire,2016,MH85AB8857,UberX,Car,5,2024-04-04 11:40:26
4700,9366,Honda,Swift,2018,MH42AB8270,UberX,Car,1,2024-08-12 17:36:19
4701,9370,TVS,Splendor,2015,MH94AB3894,UberBlack,Bike,2,2023-11-02 06:14:48
4702,9374,Honda,Pulsar,2023,MH51AB1241,UberBlack,Bike,2,2024-05-03 12:00:12
4703,9380,Bajaj,RE,2017,MH70AB2656,UberX,Auto,3,2025-06-14 15:15:25
4704,9381,Bajaj,Apache,2016,MH37AB6207,UberBlack,Bike,2,2023-06-14 13:34:00
4705,9384,Bajaj,Apache,2018,MH18AB8200,UberX,Bike,2,2023-08-17 00:42:56
4706,9385,Piaggio,Ape,2016,MH58AB4772,UberX,Auto,3,2025-06-12 12:59:16
4707,9387,Royal Enfield,Splendor,2020,MH43AB4459,UberX,Bike,2,2025-06-28 04:22:06
4708,9388,Piaggio,Ape,2017,MH51AB5959,UberX,Auto,4,2022-10-24 20:05:32
4709,9389,Honda,Activa,2017,MH98AB3410,UberX,Bike,2,2023-08-23 05:26:52
4710,9392,Honda,Pulsar,2019,MH53AB1680,UberX,Bike,2,2023-11-03 09:16:31
4711,9398,TVS,King,2022,MH25AB7842,UberBlack,Auto,6,2025-02-12 13:30:37
4712,9400,Honda,Ertiga,2023,MH20AB7999,UberBlack,Car,2,2023-09-30 01:18:09
4713,9401,TVS,Activa,2018,MH23AB5955,UberPool,Bike,2,2024-03-29 02:21:03
4714,9403,Tata,Innova,2016,MH35AB4555,UberBlack,Car,4,2024-07-24 09:11:28
4715,9410,Toyota,WagonR,2022,MH98AB5764,UberPool,Car,1,2022-10-08 12:55:12
4716,9412,Hero,Classic 350,2015,MH50AB5467,UberX,Bike,2,2023-02-26 21:43:43
4717,9413,Tata,Ertiga,2015,MH71AB4881,UberPool,Car,4,2025-05-24 00:48:42
4718,9416,Toyota,WagonR,2019,MH71AB1066,UberPool,Car,5,2024-09-01 21:37:10
4719,9417,Bajaj,Splendor,2017,MH23AB8428,UberBlack,Bike,2,2024-03-14 08:48:47
4720,9419,TVS,RE,2021,MH89AB8390,UberX,Auto,5,2024-12-16 05:49:13
4721,9420,Royal Enfield,Pulsar,2015,MH44AB2459,UberBlack,Bike,2,2022-08-20 08:34:54
4722,9422,Bajaj,Activa,2018,MH18AB2732,UberBlack,Bike,2,2025-04-24 13:10:12
4723,9424,Royal Enfield,Activa,2022,MH50AB7309,UberBlack,Bike,2,2024-05-11 14:01:45
4724,9425,Royal Enfield,Apache,2015,MH24AB3356,UberBlack,Bike,2,2024-08-02 23:41:35
4725,9427,TVS,Pulsar,2016,MH67AB6486,UberPool,Bike,2,2022-09-27 16:46:11
4726,9429,Hyundai,WagonR,2016,MH65AB2838,UberPool,Car,6,2023-09-18 00:20:20
4727,9430,Honda,Ertiga,2019,MH16AB4714,UberBlack,Car,4,2024-12-21 03:50:24
4728,9431,Tata,WagonR,2020,MH46AB6663,UberPool,Car,4,2022-10-19 02:14:41
4729,9434,Piaggio,RE,2019,MH21AB5227,UberX,Auto,3,2023-06-05 23:16:12
4730,9442,Bajaj,Ape,2020,MH60AB4221,UberPool,Auto,6,2024-11-13 11:03:48
4731,9443,Bajaj,RE,2023,MH52AB6277,UberX,Auto,5,2023-06-23 18:51:13
4732,9446,Bajaj,RE,2016,MH36AB3434,UberBlack,Auto,5,2023-11-01 05:42:10
4733,9451,Royal Enfield,Activa,2018,MH49AB4320,UberPool,Bike,2,2023-05-26 02:02:49
4734,9454,Piaggio,Ape,2020,MH89AB2770,UberBlack,Auto,4,2022-08-26 10:51:47
4735,9460,Royal Enfield,Pulsar,2023,MH56AB9385,UberPool,Bike,2,2024-06-09 14:31:07
4736,9461,Piaggio,Ape,2017,MH28AB6473,UberBlack,Auto,6,2025-03-24 01:18:03
4737,9462,TVS,RE,2022,MH98AB7668,UberX,Auto,4,2022-09-21 10:38:06
4738,9464,Bajaj,Activa,2022,MH22AB2258,UberPool,Bike,2,2023-08-25 00:31:21
4739,9466,Tata,Innova,2018,MH91AB6611,UberBlack,Car,3,2023-12-10 07:46:35
4740,9467,Bajaj,Activa,2019,MH57AB1780,UberPool,Bike,2,2024-02-07 15:05:06
4741,9474,Piaggio,Ape,2020,MH74AB3104,UberBlack,Auto,3,2024-03-14 11:01:29
4742,9479,TVS,RE,2015,MH87AB8564,UberBlack,Auto,2,2023-09-24 05:28:41
4743,9480,TVS,King,2019,MH25AB8318,UberBlack,Auto,2,2022-12-02 21:05:54
4744,9484,Piaggio,King,2018,MH20AB6115,UberBlack,Auto,6,2024-03-27 02:20:06
4745,9486,Hyundai,Dzire,2016,MH55AB5135,UberPool,Car,6,2024-07-04 15:09:12
4746,9487,Honda,WagonR,2022,MH59AB3408,UberPool,Car,2,2023-05-20 03:35:31
4747,9488,TVS,King,2019,MH14AB6066,UberX,Auto,3,2022-10-24 00:00:10
4748,9492,Tata,Ertiga,2022,MH12AB4294,UberPool,Car,3,2025-03-28 14:58:11
4749,9493,Royal Enfield,Classic 350,2018,MH16AB8418,UberBlack,Bike,2,2022-08-17 12:05:33
4750,9494,Honda,Activa,2022,MH51AB2260,UberBlack,Bike,2,2024-06-09 05:59:29
4751,9495,Bajaj,Ape,2015,MH60AB6793,UberX,Auto,5,2024-12-27 11:36:05
4752,9496,Hero,Classic 350,2017,MH39AB5595,UberPool,Bike,2,2023-02-06 09:29:00
4753,9497,Hyundai,Ertiga,2015,MH44AB2938,UberBlack,Car,6,2023-03-22 22:18:52
4754,9498,Tata,Swift,2023,MH29AB3482,UberX,Car,1,2023-04-26 06:46:29
4755,9499,Bajaj,King,2016,MH99AB4450,UberBlack,Auto,1,2023-01-12 05:35:16
4756,9501,Toyota,i20,2020,MH15AB2048,UberBlack,Car,1,2024-12-22 11:17:26
4757,9503,Royal Enfield,Apache,2022,MH32AB1898,UberBlack,Bike,2,2025-03-15 12:09:46
4758,9504,TVS,Apache,2017,MH40AB8890,UberBlack,Bike,2,2024-10-28 15:49:10
4759,9506,Honda,Swift,2019,MH88AB9102,UberPool,Car,4,2022-09-04 06:35:15
4760,9507,TVS,King,2021,MH79AB5639,UberPool,Auto,2,2023-07-02 04:32:15
4761,9512,Bajaj,Pulsar,2018,MH41AB9913,UberPool,Bike,2,2025-05-28 16:55:34
4762,9515,TVS,King,2016,MH83AB1688,UberX,Auto,6,2023-03-17 02:48:55
4763,9518,Honda,Pulsar,2015,MH81AB3258,UberPool,Bike,2,2024-06-13 02:18:29
4764,9519,Toyota,Swift,2016,MH64AB1803,UberPool,Car,6,2023-07-09 06:35:56
4765,9521,TVS,Activa,2015,MH35AB6998,UberBlack,Bike,2,2022-11-12 06:04:23
4766,9523,Piaggio,RE,2019,MH25AB8951,UberBlack,Auto,4,2022-08-27 21:57:13
4767,9524,Piaggio,RE,2018,MH46AB4829,UberBlack,Auto,6,2022-12-14 08:47:55
4768,9525,Tata,Swift,2023,MH29AB2636,UberBlack,Car,5,2023-08-27 08:48:45
4769,9531,Maruti,WagonR,2015,MH65AB4085,UberBlack,Car,2,2024-10-04 06:49:03
4770,9533,Maruti,i20,2021,MH69AB9536,UberX,Car,6,2024-12-20 01:17:57
4771,9534,Maruti,i20,2015,MH29AB4859,UberBlack,Car,5,2022-10-20 16:51:27
4772,9535,Tata,i20,2022,MH10AB3300,UberBlack,Car,3,2024-12-22 23:54:48
4773,9536,Honda,Apache,2018,MH55AB7931,UberPool,Bike,2,2025-06-30 17:37:20
4774,9537,Hero,Splendor,2018,MH54AB5783,UberPool,Bike,2,2024-04-30 12:56:11
4775,9538,Bajaj,Ape,2021,MH41AB7424,UberX,Auto,3,2023-04-12 04:55:02
4776,9541,Toyota,Dzire,2023,MH99AB5299,UberBlack,Car,2,2025-02-26 04:53:48
4777,9542,Toyota,Swift,2022,MH91AB6652,UberBlack,Car,1,2025-04-27 16:24:15
4778,9543,TVS,Splendor,2015,MH86AB1386,UberBlack,Bike,2,2025-07-17 09:59:53
4779,9544,Honda,Ertiga,2020,MH71AB3268,UberBlack,Car,4,2024-03-13 03:41:33
4780,9545,Bajaj,Ape,2020,MH40AB2468,UberX,Auto,4,2025-04-18 09:04:17
4781,9546,TVS,RE,2018,MH37AB9514,UberX,Auto,4,2024-05-01 22:28:42
4782,9548,TVS,Pulsar,2019,MH79AB1859,UberX,Bike,2,2023-04-28 18:18:57
4783,9549,TVS,Ape,2021,MH60AB9538,UberBlack,Auto,5,2025-03-04 10:11:46
4784,9551,Bajaj,RE,2023,MH56AB9975,UberPool,Auto,6,2023-03-24 08:43:27
4785,9555,Bajaj,Splendor,2016,MH10AB2833,UberBlack,Bike,2,2023-06-03 08:40:47
4786,9556,Piaggio,Ape,2020,MH96AB6080,UberPool,Auto,3,2023-02-03 11:03:51
4787,9557,TVS,King,2017,MH10AB8316,UberPool,Auto,1,2025-01-08 18:43:51
4788,9560,Hero,Activa,2022,MH11AB4092,UberBlack,Bike,2,2023-01-15 00:43:33
4789,9562,Toyota,Swift,2022,MH68AB6377,UberBlack,Car,5,2025-04-24 01:47:16
4790,9570,Toyota,Innova,2019,MH90AB9677,UberX,Car,5,2023-04-17 09:29:40
4791,9572,Maruti,Dzire,2017,MH10AB5494,UberX,Car,6,2023-05-09 09:21:28
4792,9573,Toyota,Ertiga,2022,MH26AB9326,UberX,Car,1,2024-04-20 05:19:42
4793,9574,Honda,WagonR,2017,MH86AB6596,UberPool,Car,3,2024-05-19 06:01:14
4794,9578,Hero,Pulsar,2021,MH37AB8590,UberX,Bike,2,2024-06-21 20:18:02
4795,9581,Bajaj,King,2021,MH93AB4466,UberX,Auto,6,2024-02-05 06:08:45
4796,9582,Toyota,Dzire,2020,MH23AB8650,UberPool,Car,4,2024-03-08 00:45:45
4797,9584,Honda,Activa,2017,MH25AB3690,UberPool,Bike,2,2024-01-21 18:48:41
4798,9586,Royal Enfield,Pulsar,2016,MH36AB4507,UberPool,Bike,2,2023-07-15 21:06:24
4799,9587,Honda,Apache,2023,MH32AB7021,UberPool,Bike,2,2024-11-23 05:58:53
4800,9589,Royal Enfield,Pulsar,2016,MH84AB3803,UberBlack,Bike,2,2023-06-04 09:35:33
4801,9591,TVS,Ape,2015,MH84AB5979,UberPool,Auto,1,2024-08-07 23:39:12
4802,9593,Royal Enfield,Apache,2018,MH66AB8005,UberX,Bike,2,2025-05-18 05:57:41
4803,9594,Honda,Pulsar,2020,MH63AB5785,UberBlack,Bike,2,2023-06-23 23:32:17
4804,9595,Honda,Classic 350,2019,MH73AB8159,UberPool,Bike,2,2023-12-17 15:15:53
4805,9596,TVS,Ape,2020,MH96AB9137,UberPool,Auto,6,2024-08-14 18:54:58
4806,9598,Hyundai,Swift,2023,MH62AB6985,UberX,Car,4,2025-02-17 07:54:12
4807,9601,Honda,Activa,2021,MH45AB6523,UberX,Bike,2,2025-03-21 20:56:57
4808,9602,Hyundai,i20,2015,MH50AB3250,UberPool,Car,4,2024-10-02 01:14:48
4809,9604,TVS,RE,2019,MH31AB7959,UberPool,Auto,4,2024-09-09 23:39:00
4810,9607,TVS,Ape,2020,MH15AB9936,UberX,Auto,3,2025-06-14 07:47:03
4811,9609,TVS,King,2015,MH98AB7385,UberX,Auto,5,2023-08-08 07:20:48
4812,9610,Bajaj,Ape,2020,MH14AB5845,UberX,Auto,4,2023-11-12 23:12:43
4813,9612,Tata,Innova,2015,MH90AB3666,UberX,Car,6,2024-04-15 06:53:47
4814,9613,Bajaj,RE,2020,MH32AB2800,UberX,Auto,2,2024-11-10 20:34:39
4815,9615,Bajaj,RE,2019,MH43AB7262,UberX,Auto,4,2025-03-29 15:09:07
4816,9620,Bajaj,Apache,2016,MH47AB9380,UberPool,Bike,2,2023-08-11 11:08:21
4817,9622,Honda,Classic 350,2016,MH50AB2598,UberX,Bike,2,2025-03-16 17:36:57
4818,9625,Piaggio,King,2019,MH57AB4938,UberBlack,Auto,5,2023-01-04 03:20:16
4819,9626,Bajaj,Pulsar,2020,MH74AB5805,UberBlack,Bike,2,2024-12-09 19:17:46
4820,9627,Piaggio,Ape,2016,MH65AB6692,UberX,Auto,3,2024-01-17 23:28:15
4821,9633,Piaggio,Ape,2020,MH28AB3186,UberBlack,Auto,6,2023-03-07 11:38:09
4822,9634,TVS,Splendor,2017,MH10AB1723,UberX,Bike,2,2023-01-29 01:27:53
4823,9635,Bajaj,King,2019,MH83AB8495,UberX,Auto,1,2025-07-18 03:01:57
4824,9637,Maruti,Innova,2021,MH40AB4439,UberPool,Car,1,2023-09-05 19:26:53
4825,9639,Piaggio,Ape,2016,MH16AB6152,UberBlack,Auto,1,2024-07-12 00:33:17
4826,9640,TVS,Activa,2021,MH91AB2671,UberBlack,Bike,2,2024-12-31 16:43:47
4827,9642,TVS,Ape,2019,MH17AB1458,UberBlack,Auto,3,2023-12-06 04:09:47
4828,9644,TVS,King,2023,MH36AB5288,UberBlack,Auto,3,2025-03-04 17:19:56
4829,9646,Honda,Apache,2017,MH21AB1269,UberBlack,Bike,2,2025-01-19 01:16:22
4830,9648,Bajaj,Splendor,2023,MH47AB2471,UberBlack,Bike,2,2023-06-08 01:00:00
4831,9653,Honda,Ertiga,2021,MH51AB5447,UberBlack,Car,1,2024-12-02 05:47:25
4832,9654,Honda,Classic 350,2017,MH51AB6389,UberX,Bike,2,2024-05-18 21:54:38
4833,9655,TVS,King,2016,MH52AB2979,UberBlack,Auto,1,2025-02-04 16:33:06
4834,9656,Bajaj,King,2020,MH67AB8632,UberX,Auto,4,2023-06-30 19:31:37
4835,9657,TVS,Ape,2015,MH97AB7585,UberX,Auto,6,2024-12-13 12:53:21
4836,9658,Honda,Apache,2016,MH37AB6980,UberX,Bike,2,2023-06-21 08:12:16
4837,9663,Honda,Innova,2023,MH36AB7223,UberBlack,Car,3,2025-06-20 04:06:25
4838,9667,Honda,Apache,2023,MH30AB8936,UberPool,Bike,2,2022-09-29 22:05:14
4839,9668,Bajaj,Ape,2021,MH84AB3152,UberX,Auto,4,2023-08-20 08:43:33
4840,9669,Piaggio,RE,2020,MH59AB5125,UberBlack,Auto,1,2024-12-16 01:14:32
4841,9670,Hero,Activa,2017,MH73AB7958,UberX,Bike,2,2024-02-29 11:07:52
4842,9671,Maruti,Dzire,2018,MH55AB2260,UberBlack,Car,2,2023-09-14 21:10:44
4843,9672,Honda,Innova,2020,MH85AB7287,UberBlack,Car,1,2024-07-11 20:09:13
4844,9675,Royal Enfield,Pulsar,2019,MH86AB5282,UberX,Bike,2,2023-04-02 11:41:58
4845,9676,TVS,Ape,2021,MH35AB4350,UberPool,Auto,3,2024-10-16 22:30:10
4846,9678,Piaggio,Ape,2019,MH85AB2393,UberX,Auto,6,2025-01-13 22:11:36
4847,9680,Piaggio,King,2023,MH73AB1044,UberX,Auto,5,2024-03-09 00:11:01
4848,9681,Bajaj,Ape,2016,MH25AB4776,UberX,Auto,4,2025-03-17 15:04:33
4849,9686,TVS,Ape,2017,MH36AB4310,UberX,Auto,3,2025-06-03 15:24:30
4850,9688,Toyota,Innova,2016,MH90AB8244,UberX,Car,6,2023-08-31 13:26:37
4851,9689,Hero,Pulsar,2022,MH74AB8948,UberBlack,Bike,2,2023-03-08 03:20:18
4852,9690,Bajaj,Pulsar,2023,MH72AB1670,UberBlack,Bike,2,2023-02-04 11:04:35
4853,9691,Bajaj,RE,2017,MH32AB1827,UberBlack,Auto,2,2023-02-14 07:38:30
4854,9692,Maruti,Innova,2019,MH76AB5812,UberBlack,Car,6,2023-09-29 10:16:51
4855,9693,Hyundai,Swift,2022,MH75AB2607,UberPool,Car,3,2024-01-21 04:49:31
4856,9697,TVS,King,2016,MH14AB5766,UberX,Auto,6,2024-10-11 21:30:22
4857,9699,Honda,Activa,2015,MH11AB4053,UberBlack,Bike,2,2024-01-24 20:04:05
4858,9700,Bajaj,Pulsar,2019,MH22AB9168,UberX,Bike,2,2024-03-13 17:22:09
4859,9703,Bajaj,Ape,2018,MH90AB2567,UberX,Auto,4,2023-02-07 21:27:29
4860,9705,TVS,Pulsar,2019,MH14AB4672,UberX,Bike,2,2024-12-28 06:04:23
4861,9706,Royal Enfield,Activa,2017,MH52AB2488,UberPool,Bike,2,2024-08-27 01:51:27
4862,9708,Toyota,Dzire,2020,MH76AB2887,UberX,Car,4,2024-10-06 13:08:13
4863,9710,Bajaj,RE,2015,MH20AB6483,UberX,Auto,5,2022-09-15 14:38:05
4864,9711,TVS,Ape,2021,MH80AB7029,UberPool,Auto,4,2023-11-04 15:22:28
4865,9713,Maruti,Swift,2021,MH67AB1142,UberBlack,Car,1,2024-12-20 08:43:30
4866,9718,Bajaj,Splendor,2023,MH27AB2732,UberX,Bike,2,2023-01-05 14:28:27
4867,9719,Hero,Classic 350,2021,MH65AB5660,UberBlack,Bike,2,2024-09-23 23:04:13
4868,9721,Piaggio,King,2018,MH59AB3496,UberBlack,Auto,2,2025-02-05 13:14:49
4869,9723,Toyota,Ertiga,2020,MH15AB2645,UberX,Car,2,2025-04-27 08:31:42
4870,9724,TVS,Activa,2021,MH79AB6344,UberX,Bike,2,2022-08-21 07:05:54
4871,9727,Bajaj,Ape,2016,MH77AB5674,UberBlack,Auto,5,2023-04-04 02:34:54
4872,9729,TVS,King,2019,MH95AB5554,UberBlack,Auto,5,2025-02-06 20:29:56
4873,9730,Bajaj,Apache,2019,MH69AB3403,UberBlack,Bike,2,2022-10-05 01:45:22
4874,9731,Hyundai,WagonR,2019,MH49AB3057,UberBlack,Car,1,2023-01-02 13:25:29
4875,9733,TVS,Classic 350,2018,MH82AB5212,UberBlack,Bike,2,2024-10-30 08:00:48
4876,9736,Hyundai,WagonR,2020,MH22AB5644,UberPool,Car,3,2022-12-08 03:14:43
4877,9738,Royal Enfield,Apache,2022,MH49AB9467,UberX,Bike,2,2024-11-10 07:41:21
4878,9744,TVS,Pulsar,2020,MH27AB9382,UberBlack,Bike,2,2022-12-13 20:19:07
4879,9745,Piaggio,King,2019,MH58AB6210,UberX,Auto,5,2023-09-04 11:16:08
4880,9746,Bajaj,RE,2019,MH40AB2346,UberPool,Auto,5,2022-09-29 20:32:54
4881,9747,Bajaj,Splendor,2018,MH86AB2604,UberX,Bike,2,2024-07-17 20:24:28
4882,9750,Honda,Activa,2022,MH53AB5270,UberBlack,Bike,2,2025-05-06 17:29:31
4883,9751,Honda,Dzire,2022,MH72AB8925,UberX,Car,6,2023-03-05 00:55:34
4884,9752,Hero,Apache,2019,MH29AB3674,UberPool,Bike,2,2025-01-03 06:30:47
4885,9753,Toyota,Innova,2015,MH36AB9635,UberBlack,Car,2,2023-09-26 11:32:53
4886,9754,Hero,Pulsar,2019,MH70AB3251,UberX,Bike,2,2024-12-11 12:52:51
4887,9755,Tata,Dzire,2015,MH66AB5874,UberX,Car,5,2024-11-11 20:54:17
4888,9758,TVS,Pulsar,2022,MH16AB1851,UberPool,Bike,2,2023-06-19 20:40:55
4889,9760,Toyota,Dzire,2023,MH94AB9020,UberPool,Car,2,2022-11-16 00:57:17
4890,9763,Hyundai,Dzire,2016,MH10AB9699,UberPool,Car,5,2024-10-27 18:04:18
4891,9764,Tata,Innova,2020,MH97AB9946,UberX,Car,4,2022-11-13 17:14:20
4892,9766,Toyota,Swift,2023,MH87AB5606,UberPool,Car,1,2022-08-11 21:25:21
4893,9767,Bajaj,Ape,2023,MH54AB9313,UberBlack,Auto,6,2022-09-30 06:43:23
4894,9768,Piaggio,Ape,2016,MH77AB3006,UberX,Auto,5,2024-09-02 20:43:09
4895,9770,TVS,RE,2023,MH25AB9141,UberBlack,Auto,5,2025-06-13 07:39:27
4896,9771,Hyundai,Dzire,2015,MH62AB5181,UberX,Car,2,2022-09-13 11:19:03
4897,9772,Piaggio,Ape,2020,MH53AB4081,UberPool,Auto,2,2024-02-15 20:19:17
4898,9774,Hyundai,i20,2022,MH22AB8287,UberX,Car,6,2025-07-04 08:12:21
4899,9776,Hyundai,Swift,2018,MH33AB5768,UberX,Car,3,2024-09-03 11:35:59
4900,9779,Maruti,Swift,2016,MH97AB8529,UberX,Car,1,2023-08-24 22:16:43
4901,9780,Bajaj,Pulsar,2017,MH47AB4725,UberX,Bike,2,2024-09-12 22:59:58
4902,9782,Piaggio,Ape,2022,MH31AB6009,UberPool,Auto,4,2024-08-20 02:00:16
4903,9783,Bajaj,Ape,2015,MH72AB2946,UberX,Auto,1,2023-08-27 21:30:44
4904,9784,Hyundai,WagonR,2023,MH85AB8072,UberBlack,Car,1,2023-06-14 02:15:03
4905,9785,Toyota,Innova,2016,MH82AB9243,UberBlack,Car,2,2025-01-10 11:39:25
4906,9787,Bajaj,Apache,2019,MH93AB6897,UberX,Bike,2,2025-05-19 05:58:32
4907,9788,Tata,WagonR,2016,MH55AB3348,UberBlack,Car,2,2024-09-23 20:17:22
4908,9789,Maruti,i20,2022,MH73AB9302,UberBlack,Car,3,2024-06-27 11:55:49
4909,9794,Tata,WagonR,2020,MH17AB2746,UberBlack,Car,1,2023-01-06 18:12:05
4910,9795,Hyundai,Innova,2019,MH12AB3358,UberPool,Car,4,2023-10-14 00:55:04
4911,9797,Hero,Splendor,2017,MH38AB2594,UberPool,Bike,2,2022-10-06 19:20:45
4912,9798,Hyundai,WagonR,2020,MH21AB1401,UberX,Car,1,2025-02-11 18:20:09
4913,9801,Tata,WagonR,2023,MH54AB8724,UberPool,Car,2,2025-05-02 09:19:45
4914,9802,TVS,Ape,2018,MH80AB5425,UberPool,Auto,6,2024-04-09 08:04:26
4915,9803,Honda,Innova,2020,MH74AB2221,UberPool,Car,2,2022-11-25 04:40:51
4916,9804,Toyota,Swift,2017,MH85AB2274,UberBlack,Car,2,2025-02-06 13:18:39
4917,9807,Tata,Dzire,2022,MH27AB6410,UberX,Car,1,2024-10-30 18:20:41
4918,9811,Honda,Ertiga,2023,MH14AB4368,UberBlack,Car,1,2023-10-25 11:13:36
4919,9812,Toyota,WagonR,2017,MH39AB8219,UberX,Car,3,2023-08-19 15:13:39
4920,9813,Tata,WagonR,2019,MH81AB3857,UberBlack,Car,3,2025-07-30 16:12:51
4921,9814,Toyota,i20,2017,MH51AB5609,UberPool,Car,3,2023-05-11 16:26:35
4922,9815,Piaggio,King,2022,MH58AB4646,UberX,Auto,4,2023-05-04 13:23:11
4923,9819,Bajaj,King,2020,MH55AB1877,UberX,Auto,4,2022-09-19 01:16:21
4924,9820,Bajaj,Apache,2019,MH30AB4342,UberPool,Bike,2,2023-06-09 11:00:33
4925,9821,Hyundai,WagonR,2021,MH67AB7291,UberBlack,Car,2,2023-04-11 15:07:32
4926,9827,Tata,Ertiga,2022,MH59AB2210,UberPool,Car,3,2024-02-22 20:24:53
4927,9828,TVS,Ape,2015,MH45AB6827,UberPool,Auto,2,2023-11-09 12:44:15
4928,9829,Hyundai,Ertiga,2017,MH98AB1708,UberPool,Car,5,2023-10-18 20:25:15
4929,9830,TVS,Pulsar,2020,MH46AB8371,UberBlack,Bike,2,2022-10-03 21:17:48
4930,9831,Tata,Innova,2018,MH71AB2361,UberBlack,Car,6,2024-11-25 05:32:36
4931,9833,Hero,Pulsar,2019,MH75AB8959,UberX,Bike,2,2023-02-09 07:06:39
4932,9835,Maruti,WagonR,2015,MH25AB6701,UberPool,Car,3,2023-08-28 12:34:26
4933,9836,Honda,i20,2020,MH33AB2506,UberX,Car,6,2024-09-09 06:20:42
4934,9837,Piaggio,Ape,2020,MH45AB4007,UberPool,Auto,1,2023-04-19 18:41:04
4935,9838,Hyundai,Swift,2019,MH37AB8623,UberBlack,Car,1,2024-08-28 00:17:20
4936,9841,Piaggio,King,2023,MH13AB9703,UberBlack,Auto,2,2024-08-07 19:21:47
4937,9844,Honda,Apache,2020,MH74AB4676,UberPool,Bike,2,2024-06-14 09:49:08
4938,9847,TVS,Apache,2023,MH67AB7112,UberBlack,Bike,2,2023-08-23 00:55:08
4939,9848,Honda,Activa,2022,MH43AB3178,UberPool,Bike,2,2023-01-06 13:06:12
4940,9849,TVS,RE,2015,MH48AB4489,UberPool,Auto,5,2023-01-01 10:16:11
4941,9853,Tata,Innova,2021,MH75AB5191,UberBlack,Car,4,2025-07-01 21:25:24
4942,9854,Piaggio,King,2015,MH98AB8423,UberBlack,Auto,6,2023-12-10 08:44:47
4943,9856,Royal Enfield,Pulsar,2020,MH39AB1929,UberBlack,Bike,2,2022-11-10 16:48:06
4944,9857,Hyundai,i20,2015,MH79AB7620,UberPool,Car,5,2023-08-26 15:30:25
4945,9860,Piaggio,King,2020,MH23AB2761,UberBlack,Auto,2,2024-04-29 03:40:26
4946,9862,Bajaj,King,2021,MH71AB2163,UberBlack,Auto,6,2024-04-07 22:02:34
4947,9867,Piaggio,Ape,2017,MH69AB6508,UberX,Auto,2,2024-02-22 21:19:23
4948,9869,Hero,Splendor,2015,MH28AB7031,UberBlack,Bike,2,2023-01-14 05:30:25
4949,9870,TVS,RE,2020,MH19AB8960,UberPool,Auto,4,2025-07-13 19:58:51
4950,9872,Hyundai,Dzire,2017,MH15AB5025,UberPool,Car,1,2023-08-07 15:54:42
4951,9878,Maruti,Swift,2019,MH49AB7674,UberPool,Car,1,2022-09-09 12:39:50
4952,9883,TVS,RE,2019,MH19AB1939,UberX,Auto,4,2024-06-07 21:26:37
4953,9884,TVS,Activa,2015,MH59AB4639,UberX,Bike,2,2024-08-08 20:29:35
4954,9886,Piaggio,Ape,2023,MH85AB5360,UberX,Auto,1,2025-02-20 13:48:47
4955,9887,Tata,Swift,2018,MH14AB5070,UberBlack,Car,4,2022-12-09 01:18:33
4956,9888,Honda,WagonR,2016,MH77AB5333,UberPool,Car,4,2023-06-25 14:03:50
4957,9890,Bajaj,Ape,2022,MH70AB4835,UberPool,Auto,2,2023-07-24 16:46:34
4958,9893,Bajaj,King,2017,MH67AB6653,UberBlack,Auto,2,2024-12-18 11:35:52
4959,9896,TVS,Classic 350,2015,MH20AB1706,UberX,Bike,2,2023-09-08 15:14:39
4960,9899,Honda,Classic 350,2022,MH47AB1844,UberX,Bike,2,2023-07-24 21:34:38
