payment_id,trip_id,amount,payment_method,payment_status,payment_date
9069,9069,260.04,Paytm,Completed,2024-05-02 06:44:26
9070,9070,452.07,Paytm,Completed,2024-09-15 07:41:36
9071,9071,501.01,Paytm,Completed,2025-03-21 15:11:47
9072,9072,242.14,PayPal,Completed,2025-01-17 16:38:24
9073,9073,461.72,Credit Card,Completed,2025-04-08 17:03:37
9074,9074,753.33,PayPal,Completed,2024-05-08 21:39:03
9075,9075,369.89,PayPal,Completed,2025-01-28 10:47:07
9076,9076,335.43,Paytm,Completed,2025-03-13 06:03:02
9077,9077,691.06,PayPal,Completed,2024-01-13 22:48:26
9078,9078,623.28,UPI,Completed,2024-12-06 03:43:07
9079,9079,314.42,Credit Card,Completed,2024-12-31 04:28:59
9080,9080,189.21,Credit Card,Completed,2024-10-08 01:28:47
9081,9081,326.79,Credit Card,Completed,2025-02-21 22:58:08
9082,9082,631.53,UPI,Completed,2024-06-08 09:54:10
9083,9083,398.41,UPI,Completed,2024-08-31 06:49:54
9084,9084,474.82,UPI,Pending,2024-01-01 21:46:07
9085,9085,707.28,Paytm,Completed,2024-04-25 13:41:35
9086,9086,515.63,Cash,Failed,2023-11-07 18:34:36
9087,9087,557.67,Credit Card,Completed,2023-09-27 15:12:45
9088,9088,620.49,UPI,Completed,2024-11-28 01:33:28
9089,9089,312.9,Paytm,Completed,2023-09-19 13:29:31
9090,9090,322.95,Paytm,Completed,2025-02-22 19:58:48
9091,9091,599.91,UPI,Completed,2024-01-10 10:49:08
9092,9092,767.68,PayPal,Completed,2025-05-23 19:20:44
9093,9093,261.18,UPI,Pending,2024-12-26 23:39:30
9094,9094,78.79,UPI,Completed,2024-05-06 10:32:00
9095,9095,90.96,UPI,Completed,2025-04-24 02:44:31
9096,9096,581.44,UPI,Completed,2025-06-02 23:39:58
9097,9097,704.65,Credit Card,Completed,2025-05-27 10:22:27
9098,9098,438.01,PayPal,Completed,2024-10-16 09:53:13
9099,9099,575.42,Credit Card,Completed,2024-01-04 13:52:44
9100,9100,63.42,PayPal,Completed,2024-07-17 05:06:04
9101,9101,621.17,PayPal,Completed,2025-04-18 12:09:12
9102,9102,405.59,PayPal,Completed,2025-05-09 09:58:24
9103,9103,474.28,Cash,Completed,2025-02-01 22:16:13
9104,9104,310.75,Paytm,Completed,2024-05-13 00:00:05
9105,9105,248.83,PayPal,Completed,2024-06-12 10:01:44
9106,9106,736.6,PayPal,Completed,2024-02-05 17:04:43
9107,9107,102.94,Cash,Completed,2024-09-07 02:17:07
9108,9108,320.25,UPI,Completed,2024-10-08 08:39:44
9109,9109,64.03,UPI,Failed,2024-05-01 11:17:44
9110,9110,542.26,Credit Card,Completed,2024-06-02 21:21:01
9111,9111,287.58,Cash,Completed,2024-09-27 19:02:39
9112,9112,472.9,PayPal,Completed,2024-05-03 18:52:28
9113,9113,543.71,Credit Card,Completed,2024-02-08 05:46:04
9114,9114,329.55,Cash,Completed,2025-01-14 04:27:41
9115,9115,188.35,PayPal,Pending,2023-10-12 18:06:01
9116,9116,92.73,Cash,Completed,2025-04-29 04:27:01
9117,9117,77.72,PayPal,Completed,2025-03-03 04:08:10
9118,9118,371.0,Paytm,Completed,2024-11-16 14:06:42
9119,9119,767.76,Credit Card,Failed,2025-01-22 11:56:44
9120,9120,683.19,UPI,Completed,2025-08-03 03:23:21
9121,9121,339.4,Cash,Completed,2024-02-05 18:33:43
9122,9122,523.29,UPI,Completed,2025-04-22 15:59:29
9123,9123,655.6,PayPal,Completed,2024-05-01 02:49:19
9124,9124,766.46,Cash,Completed,2025-07-20 12:22:02
9125,9125,234.27,UPI,Completed,2024-05-07 02:07:37
9126,9126,79.29,UPI,Completed,2024-12-23 12:41:57
9127,9127,195.72,PayPal,Completed,2024-07-01 07:36:29
9128,9128,216.64,Cash,Completed,2024-12-26 08:31:42
9129,9129,203.27,UPI,Completed,2024-03-27 00:33:04
9130,9130,515.65,Credit Card,Completed,2025-03-01 18:22:31
9131,9131,67.04,Credit Card,Completed,2025-04-26 22:55:55
9132,9132,608.81,UPI,Completed,2023-12-15 02:43:42
9133,9133,762.49,Credit Card,Failed,2024-11-29 02:00:39
9134,9134,138.6,Credit Card,Completed,2023-11-18 05:23:17
9135,9135,159.36,Credit Card,Completed,2024-08-06 19:38:46
9136,9136,305.1,UPI,Completed,2025-04-05 07:40:44
9137,9137,682.99,PayPal,Completed,2025-07-14 22:25:23
9138,9138,530.16,Credit Card,Completed,2024-12-28 10:05:50
9139,9139,119.28,UPI,Completed,2024-07-22 22:19:26
9140,9140,430.83,Paytm,Completed,2024-09-23 07:43:50
9141,9141,114.24,Paytm,Completed,2023-12-22 14:04:47
9142,9142,330.25,UPI,Completed,2024-01-06 19:12:27
9143,9143,220.12,Cash,Failed,2025-07-17 18:58:37
9144,9144,298.95,PayPal,Failed,2024-06-12 06:24:26
9145,9145,187.42,Paytm,Completed,2024-10-09 10:07:11
9146,9146,761.59,Cash,Completed,2023-09-28 20:18:49
9147,9147,352.62,Paytm,Completed,2025-07-02 22:30:43
9148,9148,199.07,Paytm,Failed,2025-07-26 08:44:11
9149,9149,687.7,Paytm,Completed,2024-02-07 06:38:45
9150,9150,781.48,Credit Card,Completed,2025-04-20 22:43:09
9151,9151,359.76,Paytm,Completed,2023-10-05 21:47:24
9152,9152,480.85,Credit Card,Completed,2024-03-03 11:36:12
9153,9153,493.17,UPI,Completed,2024-02-10 05:22:02
9154,9154,483.03,Credit Card,Completed,2024-04-03 17:49:19
9155,9155,551.76,UPI,Completed,2023-11-15 11:48:29
9156,9156,538.5,Cash,Completed,2023-08-07 17:35:01
9157,9157,208.3,Cash,Completed,2024-02-15 21:21:16
9158,9158,287.97,Cash,Completed,2023-12-15 16:02:47
9159,9159,352.41,PayPal,Completed,2025-04-16 11:06:53
9160,9160,211.73,Cash,Completed,2024-04-03 16:58:31
9161,9161,573.28,Cash,Completed,2024-11-26 12:54:33
9162,9162,380.35,UPI,Completed,2025-03-15 18:18:30
9163,9163,432.01,Cash,Completed,2025-07-06 21:42:50
9164,9164,454.61,Paytm,Pending,2025-05-30 17:08:13
9165,9165,412.48,Credit Card,Completed,2024-01-27 09:25:58
9166,9166,334.4,Cash,Completed,2025-02-23 21:01:21
9167,9167,241.7,PayPal,Completed,2024-11-19 22:06:01
9168,9168,466.72,Cash,Completed,2024-07-23 10:50:57
9169,9169,213.41,UPI,Completed,2025-06-02 23:39:48
9170,9170,588.25,PayPal,Completed,2025-04-09 21:53:16
9171,9171,53.36,PayPal,Completed,2024-07-04 08:52:44
9172,9172,105.49,Paytm,Pending,2024-09-18 01:01:54
9173,9173,528.1,Paytm,Completed,2024-02-23 22:20:20
9174,9174,535.16,Paytm,Completed,2025-07-11 04:59:12
9175,9175,411.34,UPI,Completed,2025-01-07 04:22:14
9176,9176,527.65,UPI,Completed,2025-06-26 04:11:07
9177,9177,75.19,Cash,Completed,2024-12-30 08:55:13
9178,9178,380.28,Cash,Pending,2025-05-04 09:14:23
9179,9179,322.44,PayPal,Completed,2024-09-09 10:49:48
9180,9180,679.8,UPI,Completed,2024-02-16 13:57:18
9181,9181,518.88,Credit Card,Pending,2024-11-21 17:34:07
9182,9182,414.15,UPI,Pending,2023-08-26 02:17:59
9183,9183,799.2,UPI,Completed,2023-09-07 11:27:45
9184,9184,145.79,Cash,Completed,2025-06-18 11:13:20
9185,9185,668.58,Cash,Completed,2025-06-29 00:39:26
9186,9186,52.51,Paytm,Completed,2023-08-16 08:34:06
9187,9187,283.28,Cash,Completed,2024-05-23 12:09:49
9188,9188,250.09,PayPal,Completed,2025-01-09 04:27:53
9189,9189,216.76,Cash,Completed,2025-06-23 17:45:51
9190,9190,723.73,Cash,Completed,2023-09-07 06:45:54
9191,9191,695.92,Credit Card,Completed,2024-12-08 07:47:34
9192,9192,632.16,UPI,Completed,2025-05-24 07:12:19
9193,9193,714.07,UPI,Completed,2024-01-03 10:18:29
9194,9194,455.26,UPI,Completed,2023-11-28 10:57:54
9195,9195,344.2,UPI,Failed,2025-02-23 23:21:38
9196,9196,382.41,UPI,Completed,2023-12-27 08:03:51
9197,9197,667.0,PayPal,Completed,2024-11-20 23:08:47
9198,9198,490.15,PayPal,Pending,2025-07-25 15:42:24
9199,9199,90.23,Credit Card,Completed,2025-06-12 11:43:37
9200,9200,105.29,PayPal,Completed,2024-05-25 08:16:26
9201,9201,637.46,Paytm,Completed,2024-10-29 14:39:11
9202,9202,366.77,UPI,Completed,2024-10-12 15:23:49
9203,9203,154.06,Cash,Completed,2024-11-25 02:37:39
9204,9204,679.99,Paytm,Completed,2024-01-15 00:59:10
9205,9205,411.9,PayPal,Completed,2025-03-28 11:19:33
9206,9206,394.37,Cash,Completed,2025-06-11 12:07:36
9207,9207,419.8,PayPal,Pending,2025-04-11 22:51:28
9208,9208,548.79,Credit Card,Completed,2025-04-10 07:07:35
9209,9209,398.03,Cash,Completed,2023-11-02 18:06:33
9210,9210,570.75,UPI,Completed,2025-01-24 12:07:37
9211,9211,414.18,PayPal,Completed,2025-05-10 00:36:38
9212,9212,789.67,UPI,Completed,2025-03-24 20:46:41
9213,9213,596.5,Cash,Completed,2025-05-26 20:37:36
9214,9214,521.78,Cash,Completed,2025-03-01 10:48:21
9215,9215,154.51,UPI,Completed,2024-04-01 04:14:05
9216,9216,608.47,UPI,Completed,2024-04-13 06:52:00
9217,9217,215.85,PayPal,Completed,2024-05-27 05:23:06
9218,9218,574.41,PayPal,Completed,2025-01-28 03:47:20
9219,9219,166.04,PayPal,Completed,2024-07-03 13:34:39
9220,9220,66.25,UPI,Completed,2023-12-04 19:52:29
9221,9221,435.68,PayPal,Completed,2024-04-11 15:24:36
9222,9222,429.31,Paytm,Completed,2023-12-27 01:40:42
9223,9223,372.41,Credit Card,Completed,2025-05-13 06:34:34
9224,9224,709.33,Cash,Completed,2024-09-20 15:36:34
9225,9225,413.93,PayPal,Pending,2023-12-18 04:38:08
9226,9226,239.5,Paytm,Completed,2024-12-09 10:55:41
9227,9227,587.4,Paytm,Completed,2025-06-24 11:15:55
9228,9228,127.04,Credit Card,Completed,2024-05-10 10:18:20
9229,9229,564.66,UPI,Completed,2023-10-24 02:53:47
9230,9230,355.17,Credit Card,Completed,2024-12-08 18:08:46
9231,9231,283.35,Cash,Completed,2024-05-27 21:29:20
9232,9232,793.16,PayPal,Completed,2024-03-27 17:15:59
9233,9233,144.71,PayPal,Completed,2025-03-07 08:09:58
9234,9234,789.85,Cash,Completed,2024-05-27 23:28:24
9235,9235,429.58,Credit Card,Completed,2025-02-18 21:01:22
9236,9236,467.34,Paytm,Completed,2025-05-29 12:18:36
9237,9237,579.01,PayPal,Completed,2025-07-02 05:31:27
9238,9238,462.61,UPI,Completed,2025-05-06 01:06:55
9239,9239,59.44,PayPal,Completed,2025-04-29 14:58:38
9240,9240,205.7,PayPal,Completed,2025-06-28 02:07:29
9241,9241,235.56,Paytm,Completed,2025-05-18 02:24:37
9242,9242,652.7,Cash,Completed,2024-04-19 04:59:52
9243,9243,346.89,Credit Card,Completed,2024-01-26 21:27:53
9244,9244,767.33,Paytm,Completed,2024-12-21 01:08:15
9245,9245,597.12,UPI,Completed,2023-08-06 01:16:05
9246,9246,59.43,Cash,Completed,2023-10-11 11:18:05
9247,9247,120.61,Credit Card,Failed,2024-11-24 15:35:30
9248,9248,401.87,Cash,Completed,2025-07-16 20:55:17
9249,9249,708.34,PayPal,Completed,2023-12-30 02:03:33
9250,9250,661.01,PayPal,Completed,2024-09-27 03:56:22
9251,9251,725.75,UPI,Completed,2024-03-24 03:15:04
9252,9252,781.8,UPI,Completed,2025-01-10 14:14:32
9253,9253,725.31,Cash,Completed,2024-02-20 23:59:12
9254,9254,197.2,Cash,Completed,2023-08-26 10:35:04
9255,9255,215.89,Credit Card,Completed,2025-07-08 04:56:40
9256,9256,120.2,Credit Card,Completed,2025-07-27 17:29:03
9257,9257,335.52,PayPal,Completed,2024-03-29 21:41:07
9258,9258,417.96,Credit Card,Completed,2024-07-16 15:28:05
9259,9259,134.52,UPI,Completed,2025-02-06 03:55:14
9260,9260,600.64,Paytm,Completed,2025-02-17 19:15:26
9261,9261,577.58,UPI,Completed,2024-07-21 12:15:02
9262,9262,431.37,Credit Card,Completed,2025-02-06 17:36:27
9263,9263,241.2,Paytm,Completed,2024-05-07 21:39:40
9264,9264,551.22,Cash,Completed,2023-10-13 22:46:09
9265,9265,213.35,Credit Card,Completed,2024-05-11 09:19:14
9266,9266,206.88,Paytm,Completed,2023-12-14 22:52:06
9267,9267,261.19,Paytm,Completed,2025-02-10 17:46:13
9268,9268,741.1,PayPal,Completed,2024-04-04 10:04:50
9269,9269,124.57,Credit Card,Completed,2024-06-21 02:40:50
9270,9270,795.3,Paytm,Completed,2024-05-29 17:51:19
9271,9271,724.68,PayPal,Completed,2023-12-23 21:34:51
9272,9272,156.51,Cash,Completed,2024-10-03 22:16:33
9273,9273,744.68,UPI,Completed,2024-09-09 21:11:48
9274,9274,275.49,PayPal,Failed,2024-04-06 09:13:59
9275,9275,662.81,Credit Card,Completed,2025-06-11 19:43:43
9276,9276,378.63,Cash,Completed,2023-12-02 08:10:04
9277,9277,124.55,Credit Card,Completed,2024-05-10 12:15:24
9278,9278,264.38,UPI,Completed,2024-01-23 03:11:12
9279,9279,661.54,PayPal,Completed,2025-03-25 02:17:31
9280,9280,586.67,Paytm,Completed,2023-09-10 12:25:09
9281,9281,505.18,Credit Card,Completed,2023-12-21 08:14:30
9282,9282,221.26,Cash,Completed,2025-06-19 00:13:29
9283,9283,723.97,PayPal,Completed,2023-10-14 09:02:38
9284,9284,288.83,Cash,Completed,2024-06-17 07:37:09
9285,9285,681.27,Credit Card,Completed,2024-08-13 12:48:31
9286,9286,488.27,Credit Card,Pending,2024-01-03 20:27:10
9287,9287,787.76,Credit Card,Completed,2024-09-22 05:43:13
9288,9288,450.41,Paytm,Completed,2025-06-07 13:12:59
9289,9289,151.41,Credit Card,Completed,2023-08-07 22:35:23
9290,9290,681.49,Paytm,Failed,2024-03-28 22:52:28
9291,9291,614.49,Credit Card,Completed,2025-06-24 16:40:28
9292,9292,148.1,Paytm,Completed,2024-07-19 17:55:47
9293,9293,569.17,Paytm,Completed,2024-06-19 04:06:06
9294,9294,188.78,Credit Card,Completed,2024-07-22 07:05:33
9295,9295,247.83,PayPal,Completed,2025-05-19 16:28:27
9296,9296,702.43,Credit Card,Completed,2025-02-28 19:35:27
9297,9297,387.03,UPI,Completed,2024-08-07 05:27:37
9298,9298,449.58,PayPal,Completed,2025-04-16 14:41:45
9299,9299,730.43,Credit Card,Completed,2024-09-28 23:42:38
9300,9300,416.07,Cash,Completed,2024-12-21 19:54:40
9301,9301,171.99,Cash,Completed,2024-02-12 14:51:49
9302,9302,452.98,Credit Card,Completed,2024-11-20 04:33:58
9303,9303,92.18,UPI,Completed,2023-09-17 02:05:47
9304,9304,193.51,Credit Card,Completed,2023-10-10 14:12:10
9305,9305,167.8,PayPal,Failed,2024-08-30 10:30:25
9306,9306,501.6,Cash,Completed,2024-01-14 20:26:49
9307,9307,706.22,PayPal,Completed,2025-01-31 00:57:09
9308,9308,208.8,Cash,Pending,2025-04-12 23:50:59
9309,9309,511.47,Cash,Completed,2024-09-18 13:15:10
9310,9310,743.71,Paytm,Completed,2024-03-11 03:28:20
9311,9311,554.38,Paytm,Pending,2025-03-05 07:46:15
9312,9312,233.22,Paytm,Completed,2024-03-10 04:53:49
9313,9313,772.8,PayPal,Completed,2023-09-19 09:21:51
9314,9314,591.91,PayPal,Completed,2024-01-28 23:30:05
9315,9315,503.89,UPI,Completed,2025-01-22 09:35:28
9316,9316,586.92,Paytm,Completed,2025-04-05 16:56:13
9317,9317,726.67,Paytm,Completed,2024-12-01 21:06:08
9318,9318,767.17,UPI,Completed,2023-09-17 16:22:07
9319,9319,196.18,PayPal,Completed,2023-10-19 07:25:38
9320,9320,332.31,UPI,Pending,2023-09-14 02:16:18
9321,9321,70.66,Cash,Completed,2024-01-07 13:58:54
9322,9322,396.2,Cash,Completed,2024-12-03 05:49:45
9323,9323,309.33,Paytm,Completed,2024-03-23 02:27:35
9324,9324,658.65,Paytm,Completed,2024-11-24 18:41:17
9325,9325,698.03,UPI,Completed,2023-09-14 20:35:37
9326,9326,78.38,Credit Card,Completed,2023-12-29 01:59:27
9327,9327,586.41,Cash,Pending,2023-12-22 23:33:28
9328,9328,693.62,Cash,Completed,2025-04-10 08:38:45
9329,9329,368.3,PayPal,Completed,2024-04-17 02:23:49
9330,9330,514.71,UPI,Completed,2024-04-20 19:40:18
9331,9331,214.95,Credit Card,Completed,2024-11-12 18:51:16
9332,9332,73.83,Cash,Completed,2023-09-17 11:16:35
9333,9333,680.94,Credit Card,Completed,2025-03-08 23:01:06
9334,9334,547.76,PayPal,Pending,2024-06-16 00:04:47
9335,9335,295.09,Credit Card,Pending,2023-09-26 20:08:41
9336,9336,232.26,Cash,Completed,2025-05-24 04:50:42
9337,9337,273.85,PayPal,Pending,2024-09-16 22:50:24
9338,9338,285.61,Cash,Completed,2024-10-10 22:07:40
9339,9339,566.65,Credit Card,Completed,2025-02-02 06:13:28
9340,9340,343.75,UPI,Completed,2025-07-27 12:21:49
9341,9341,293.26,Credit Card,Completed,2024-08-06 22:28:48
9342,9342,145.69,UPI,Completed,2025-05-31 10:34:56
9343,9343,717.22,Credit Card,Completed,2023-11-21 22:58:22
9344,9344,773.48,Cash,Completed,2023-11-11 10:38:58
9345,9345,499.75,Cash,Completed,2024-01-19 00:40:00
9346,9346,140.8,Paytm,Completed,2024-12-14 06:51:28
9347,9347,217.15,Cash,Completed,2024-12-08 23:41:44
9348,9348,323.14,PayPal,Pending,2024-05-07 16:30:11
9349,9349,356.49,Paytm,Completed,2024-12-25 12:15:49
9350,9350,194.91,PayPal,Completed,2024-02-03 06:26:25
9351,9351,182.0,UPI,Completed,2025-03-03 06:27:51
9352,9352,456.16,PayPal,Completed,2023-09-12 07:44:35
9353,9353,81.5,PayPal,Completed,2024-01-26 14:51:40
9354,9354,681.08,UPI,Completed,2024-01-24 03:58:50
9355,9355,779.78,PayPal,Failed,2024-06-19 17:48:20
9356,9356,94.71,UPI,Pending,2024-08-12 19:01:16
9357,9357,708.43,UPI,Completed,2024-10-28 19:07:25
9358,9358,709.24,PayPal,Completed,2024-10-04 00:25:26
9359,9359,752.45,UPI,Completed,2024-02-11 07:17:43
9360,9360,633.2,Paytm,Pending,2023-12-16 21:13:44
9361,9361,482.58,Cash,Completed,2024-09-04 08:26:20
9362,9362,576.62,Cash,Completed,2025-01-08 20:12:55
9363,9363,796.49,UPI,Completed,2024-10-19 15:48:37
9364,9364,447.28,UPI,Completed,2023-10-21 18:36:42
9365,9365,356.44,PayPal,Completed,2024-06-01 19:21:53
9366,9366,310.24,UPI,Completed,2024-06-25 04:51:50
9367,9367,528.82,PayPal,Completed,2025-03-13 08:40:10
9368,9368,184.97,Paytm,Completed,2023-10-07 23:29:26
9369,9369,54.74,UPI,Completed,2023-11-15 04:28:05
9370,9370,577.07,Cash,Completed,2024-05-30 03:11:19
9371,9371,145.3,UPI,Completed,2025-05-01 09:04:21
9372,9372,338.4,Credit Card,Completed,2024-12-20 23:19:46
9373,9373,180.28,Credit Card,Completed,2024-09-15 02:54:57
9374,9374,793.7,PayPal,Completed,2025-04-25 13:03:20
9375,9375,73.64,Credit Card,Completed,2023-10-28 07:59:10
9376,9376,113.27,UPI,Completed,2023-10-29 15:40:59
9377,9377,192.47,UPI,Completed,2024-12-04 14:47:25
9378,9378,336.08,Cash,Completed,2025-03-08 01:39:47
9379,9379,775.75,PayPal,Completed,2024-09-21 23:39:14
9380,9380,718.21,PayPal,Completed,2023-12-25 23:46:50
9381,9381,511.55,Credit Card,Completed,2024-12-25 04:35:49
9382,9382,490.38,Credit Card,Completed,2024-03-31 02:05:57
9383,9383,577.17,PayPal,Completed,2024-10-24 16:01:45
9384,9384,548.79,PayPal,Pending,2025-01-27 14:22:35
9385,9385,118.32,Cash,Completed,2025-02-17 16:38:07
9386,9386,713.14,Cash,Completed,2024-01-02 02:36:36
9387,9387,126.18,PayPal,Completed,2025-02-17 17:28:39
9388,9388,698.9,Credit Card,Completed,2023-12-01 16:40:30
9389,9389,621.63,Paytm,Completed,2024-10-05 16:52:16
9390,9390,319.46,Cash,Completed,2025-03-06 08:11:25
9391,9391,380.01,Credit Card,Completed,2025-06-18 02:30:47
9392,9392,665.34,PayPal,Completed,2025-01-13 02:27:42
9393,9393,735.95,Credit Card,Completed,2024-01-16 15:14:49
9394,9394,367.29,Credit Card,Completed,2023-12-07 15:38:29
9395,9395,555.56,Credit Card,Completed,2024-04-17 15:15:57
9396,9396,682.1,UPI,Completed,2024-04-11 08:27:05
9397,9397,90.14,Credit Card,Completed,2024-07-24 08:47:56
9398,9398,691.99,Credit Card,Completed,2024-12-23 18:27:27
9399,9399,291.06,PayPal,Completed,2025-07-12 03:50:25
9400,9400,254.73,Paytm,Completed,2024-03-18 21:21:17
9401,9401,145.82,PayPal,Failed,2024-03-21 06:41:23
9402,9402,534.84,Credit Card,Completed,2024-03-31 08:02:17
9403,9403,726.89,UPI,Completed,2024-04-22 02:01:04
9404,9404,393.62,UPI,Completed,2024-12-06 02:58:42
9405,9405,659.44,Cash,Completed,2024-06-25 17:18:11
9406,9406,498.13,Credit Card,Completed,2024-10-29 06:16:26
9407,9407,631.69,Cash,Completed,2024-02-06 01:45:58
9408,9408,647.24,PayPal,Failed,2024-05-19 16:48:52
9409,9409,706.72,Cash,Completed,2024-09-24 08:35:11
9410,9410,91.0,PayPal,Completed,2024-01-28 11:36:18
9411,9411,319.92,Credit Card,Completed,2024-05-21 20:42:11
9412,9412,726.74,PayPal,Completed,2024-02-16 03:51:43
9413,9413,192.21,Credit Card,Completed,2023-10-04 23:28:02
9414,9414,278.48,UPI,Completed,2023-09-21 13:51:30
9415,9415,673.2,UPI,Completed,2025-02-07 05:29:55
9416,9416,619.27,UPI,Completed,2024-01-06 04:23:01
9417,9417,384.15,UPI,Completed,2023-12-12 04:24:50
9418,9418,715.22,Paytm,Completed,2025-02-25 20:21:28
9419,9419,153.96,UPI,Completed,2024-07-09 08:35:09
9420,9420,301.87,Paytm,Completed,2024-07-29 15:41:28
9421,9421,70.73,Paytm,Completed,2024-10-08 06:23:36
9422,9422,369.24,Cash,Completed,2024-10-05 03:11:52
9423,9423,241.2,Paytm,Completed,2025-05-19 14:56:24
9424,9424,453.83,UPI,Completed,2024-07-23 08:31:04
9425,9425,412.65,Paytm,Completed,2025-05-28 02:02:15
9426,9426,318.97,Paytm,Completed,2025-07-17 13:10:41
9427,9427,389.54,Paytm,Completed,2024-11-13 10:20:43
9428,9428,82.53,PayPal,Completed,2024-06-29 06:17:10
9429,9429,586.82,UPI,Completed,2025-05-28 06:43:13
9430,9430,767.55,Paytm,Completed,2025-02-02 01:48:36
9431,9431,50.92,Paytm,Completed,2024-06-27 05:56:59
9432,9432,654.45,PayPal,Completed,2023-11-04 19:59:39
9433,9433,496.64,Cash,Completed,2023-11-10 07:31:28
9434,9434,674.45,Paytm,Completed,2024-02-05 15:53:11
9435,9435,68.9,Cash,Failed,2023-08-07 02:54:52
9436,9436,511.62,Cash,Completed,2023-10-21 01:15:31
9437,9437,732.25,PayPal,Completed,2025-04-24 11:14:06
9438,9438,185.74,Paytm,Completed,2024-02-17 03:02:39
9439,9439,208.5,Credit Card,Completed,2024-03-13 01:26:15
9440,9440,137.69,Credit Card,Completed,2024-03-25 05:49:45
9441,9441,68.43,PayPal,Completed,2024-03-17 07:40:48
9442,9442,568.84,Cash,Completed,2023-11-02 19:36:20
9443,9443,663.71,Credit Card,Failed,2025-06-15 08:11:07
9444,9444,268.35,Credit Card,Completed,2023-09-12 03:48:47
9445,9445,514.34,UPI,Completed,2024-03-30 18:43:43
9446,9446,628.86,Credit Card,Completed,2025-07-31 11:13:52
9447,9447,270.13,Credit Card,Completed,2024-10-15 02:23:50
9448,9448,517.18,UPI,Completed,2025-06-18 08:55:05
9449,9449,589.57,PayPal,Completed,2025-03-04 05:34:46
9450,9450,751.26,PayPal,Completed,2024-06-24 10:37:03
9451,9451,320.4,PayPal,Completed,2024-09-21 02:49:08
9452,9452,181.96,UPI,Completed,2024-11-29 02:07:31
9453,9453,428.24,Cash,Completed,2025-07-28 10:22:42
9454,9454,583.16,Paytm,Completed,2023-08-21 13:39:43
9455,9455,505.43,Credit Card,Completed,2024-07-01 16:28:37
9456,9456,102.63,PayPal,Completed,2024-01-24 23:40:56
9457,9457,210.71,UPI,Completed,2024-07-25 15:40:40
9458,9458,778.73,Cash,Completed,2025-05-23 10:36:14
9459,9459,717.41,Paytm,Completed,2024-06-08 14:50:53
9460,9460,285.91,Cash,Completed,2024-06-07 21:49:27
9461,9461,181.04,Paytm,Failed,2023-09-28 14:51:16
9462,9462,115.98,Credit Card,Completed,2025-02-22 11:51:35
9463,9463,481.32,Cash,Completed,2024-02-27 06:30:03
9464,9464,87.63,Paytm,Completed,2024-02-19 10:01:13
9465,9465,729.32,PayPal,Completed,2025-07-15 02:53:43
9466,9466,620.1,UPI,Completed,2025-01-29 12:06:27
9467,9467,237.85,UPI,Completed,2025-06-04 16:30:37
9468,9468,629.46,PayPal,Completed,2024-09-20 19:07:04
9469,9469,122.77,Credit Card,Completed,2024-11-08 10:11:23
9470,9470,758.57,UPI,Completed,2023-09-16 12:27:20
9471,9471,58.38,PayPal,Completed,2024-06-03 08:31:39
9472,9472,172.87,Credit Card,Completed,2024-04-07 03:34:11
9473,9473,80.25,Paytm,Completed,2024-10-29 07:50:17
9474,9474,564.03,Cash,Completed,2024-01-30 17:23:46
