trip_id,user_id,driver_id,start_location_id,end_location_id,start_time,end_time,trip_type,fare,distance_km,rating,status
8901,2646,9676,6629,4242,2024-08-10 21:28:00,2024-08-10 22:11:00,UberBlack,468.9,1.09,3.86,Completed
8902,4200,9901,8589,5274,2024-06-09 20:51:37,2024-06-09 21:02:37,UberX,680.25,5.16,4.44,Completed
8903,3101,3151,380,594,2024-08-30 01:21:41,2024-08-30 01:31:41,UberPool,227.5,3.31,3.56,Completed
8904,3900,7859,3797,7523,2024-01-07 06:23:18,2024-01-07 06:29:18,UberPool,613.19,7.46,3.56,Completed
8905,9051,3836,9597,3604,2024-07-22 00:47:00,2024-07-22 01:21:00,UberPool,463.65,18.21,3.63,Completed
8906,4977,1765,240,6423,2024-12-04 05:14:52,2024-12-04 05:35:52,UberBlack,784.52,17.64,4.73,Completed
8907,7176,2954,9189,1650,2024-02-12 04:17:26,2024-02-12 04:49:26,UberBlack,72.35,14.35,4.08,Completed
8908,3679,8376,9334,2663,2025-06-25 11:57:06,2025-06-25 12:22:06,UberX,432.19,13.33,3.89,Completed
8909,8772,4163,3919,1098,2024-04-18 16:32:22,2024-04-18 16:40:22,UberX,790.04,4.22,4.64,Completed
8910,3993,5775,1494,4143,2024-02-27 04:55:57,2024-02-27 05:36:57,UberPool,346.78,6.96,4.38,Cancelled
8911,9209,3579,5114,6211,2025-05-08 06:48:30,2025-05-08 06:53:30,UberBlack,323.69,9.99,4.9,Completed
8912,4405,3662,7930,4840,2024-09-10 09:17:16,2024-09-10 09:53:16,UberBlack,734.32,6.6,3.99,No Show
8913,3576,9729,5054,2949,2025-04-30 20:34:25,2025-04-30 20:54:25,UberBlack,261.81,7.48,4.65,Completed
8914,4465,1658,1306,3587,2024-12-20 23:07:10,2024-12-20 23:49:10,UberPool,682.16,3.64,3.68,Completed
8915,1323,6779,9214,1210,2025-04-22 02:06:42,2025-04-22 02:24:42,UberPool,453.26,3.54,3.69,Completed
8916,1180,260,8804,8355,2024-06-03 00:11:33,2024-06-03 00:21:33,UberBlack,511.7,15.98,3.82,Completed
8917,5092,7186,719,1975,2024-06-13 18:42:54,2024-06-13 18:51:54,UberBlack,245.48,19.4,3.56,Cancelled
8918,6386,942,51,6588,2025-05-27 18:59:19,2025-05-27 19:29:19,UberBlack,652.98,1.52,4.85,No Show
8919,8048,7840,9778,194,2024-10-22 07:36:42,2024-10-22 08:00:42,UberBlack,457.82,11.16,4.95,Completed
8920,304,3434,3815,7912,2023-10-18 01:33:19,2023-10-18 02:05:19,UberPool,410.49,12.76,3.74,Completed
8921,90,5549,3409,9012,2024-03-12 19:01:00,2024-03-12 19:28:00,UberBlack,185.74,5.6,4.58,Completed
8922,7192,231,5734,3565,2025-04-04 07:25:37,2025-04-04 07:58:37,UberPool,318.19,1.63,4.91,Completed
8923,7240,1886,1466,3706,2023-11-17 02:31:34,2023-11-17 02:40:34,UberPool,627.2,4.45,4.93,Completed
8924,2807,693,6168,5459,2024-04-05 03:19:49,2024-04-05 03:36:49,UberBlack,311.03,15.19,3.6,Completed
8925,1342,6116,609,7194,2025-04-13 22:32:08,2025-04-13 23:17:08,UberPool,442.98,15.87,3.59,No Show
8926,8259,6049,4591,8244,2025-07-18 16:26:18,2025-07-18 16:40:18,UberPool,507.73,4.62,4.48,Completed
8927,5141,4332,6014,7765,2024-04-17 04:26:09,2024-04-17 04:51:09,UberX,705.03,15.14,4.2,Completed
8928,1342,4189,5647,9519,2024-03-31 23:56:17,2024-04-01 00:04:17,UberBlack,737.98,2.25,4.66,Completed
8929,1287,2266,6509,2895,2023-11-24 07:23:20,2023-11-24 08:04:20,UberPool,465.51,3.18,4.73,Completed
8930,61,8424,1392,3018,2024-04-13 14:12:17,2024-04-13 14:50:17,UberX,545.16,1.2,3.94,Completed
8931,3581,7255,7493,368,2024-12-26 21:35:15,2024-12-26 22:17:15,UberX,551.84,4.19,4.53,Completed
8932,5970,3537,8414,4064,2025-04-08 14:40:32,2025-04-08 15:13:32,UberPool,525.22,13.9,4.03,Completed
8933,5097,6287,6388,7749,2024-04-10 19:33:23,2024-04-10 20:09:23,UberBlack,539.62,6.62,3.74,Cancelled
8934,1740,3298,3654,1091,2024-04-29 23:43:15,2024-04-30 00:10:15,UberX,780.97,4.97,4.21,Completed
8935,3402,9179,8732,4135,2025-01-12 08:29:14,2025-01-12 09:11:14,UberX,692.46,4.8,3.86,Completed
8936,3077,8783,1288,8187,2024-11-12 17:38:40,2024-11-12 18:16:40,UberPool,323.8,12.62,4.28,Completed
8937,8760,5968,7818,952,2024-11-02 10:53:31,2024-11-02 11:38:31,UberPool,141.05,8.05,4.26,Completed
8938,4062,7519,7158,5589,2023-12-03 02:24:45,2023-12-03 02:47:45,UberPool,518.77,6.36,4.56,Completed
8939,7875,5599,9025,1904,2025-04-11 17:27:03,2025-04-11 17:56:03,UberBlack,628.81,16.11,4.97,Completed
8940,4499,5452,3512,6959,2025-01-23 06:34:52,2025-01-23 06:48:52,UberBlack,58.19,11.4,3.55,Completed
8941,1955,44,3082,8651,2025-05-11 09:18:36,2025-05-11 09:49:36,UberX,219.71,8.74,4.83,Cancelled
8942,4745,2818,8074,9051,2025-07-07 10:55:56,2025-07-07 11:22:56,UberPool,233.08,18.81,3.75,Cancelled
8943,2256,9501,8686,5726,2024-09-12 21:38:04,2024-09-12 21:47:04,UberPool,140.96,17.89,3.61,Completed
8944,2967,1713,3761,6435,2025-07-30 12:38:04,2025-07-30 13:23:04,UberX,143.33,6.13,4.16,No Show
8945,7407,1600,6923,1884,2025-04-20 02:14:53,2025-04-20 02:54:53,UberX,180.15,6.02,4.01,Completed
8946,4387,843,8294,3565,2024-04-27 08:10:42,2024-04-27 08:54:42,UberPool,615.91,6.26,3.92,Completed
8947,2191,3926,3580,3024,2025-01-10 19:44:55,2025-01-10 20:05:55,UberPool,414.3,6.42,4.46,Completed
8948,5481,4338,5479,8440,2024-02-05 15:39:16,2024-02-05 15:49:16,UberBlack,391.42,12.51,4.78,Cancelled
8949,6429,8121,3901,2449,2024-01-07 17:25:52,2024-01-07 18:03:52,UberPool,655.01,3.58,4.71,Completed
8950,9945,1236,6987,5477,2025-05-27 21:18:49,2025-05-27 21:49:49,UberX,580.11,7.72,4.06,Completed
8951,1143,2023,4732,1290,2025-01-10 23:25:37,2025-01-10 23:55:37,UberX,580.5,14.96,4.53,Completed
8952,8909,9872,7254,4683,2024-10-12 00:32:45,2024-10-12 00:58:45,UberPool,331.84,13.98,4.29,Completed
8953,7683,7216,6011,3786,2025-06-29 15:03:59,2025-06-29 15:21:59,UberX,155.8,2.9,4.19,Completed
8954,4538,5089,863,3202,2024-08-24 23:26:25,2024-08-24 23:44:25,UberX,79.66,12.61,3.67,Completed
8955,2178,9392,8256,8154,2024-06-12 03:48:41,2024-06-12 03:58:41,UberPool,619.63,8.89,4.8,Completed
8956,6394,1617,421,9088,2024-04-12 04:08:40,2024-04-12 04:49:40,UberX,422.64,12.75,4.18,Completed
8957,9978,2959,5121,7806,2024-12-10 18:03:48,2024-12-10 18:24:48,UberPool,658.3,14.85,4.28,Completed
8958,1400,5406,5006,6542,2025-06-26 11:31:20,2025-06-26 11:52:20,UberPool,788.37,1.25,3.51,Completed
8959,543,8935,1167,178,2024-08-11 16:49:06,2024-08-11 16:57:06,UberX,525.36,7.27,3.65,Cancelled
8960,3832,9083,4260,1536,2024-05-21 13:41:28,2024-05-21 13:48:28,UberBlack,212.06,3.67,4.27,No Show
8961,2611,9410,9937,1627,2024-10-10 05:08:38,2024-10-10 05:40:38,UberX,571.65,13.38,4.91,Completed
8962,7884,5648,6636,411,2023-11-24 05:13:56,2023-11-24 05:29:56,UberX,745.91,10.76,4.74,Completed
8963,2282,3525,4832,7910,2024-02-21 19:57:19,2024-02-21 20:26:19,UberX,272.94,4.09,4.85,Completed
8964,9288,3992,3814,1694,2023-08-27 15:45:03,2023-08-27 16:01:03,UberBlack,715.0,12.31,3.82,Completed
8965,8948,7536,910,5249,2024-10-08 21:51:18,2024-10-08 22:01:18,UberPool,780.4,3.45,4.01,Completed
8966,90,6446,5181,1582,2024-01-29 12:05:53,2024-01-29 12:47:53,UberPool,324.7,8.16,3.62,Cancelled
8967,9850,2339,3170,2373,2024-02-26 09:42:40,2024-02-26 10:25:40,UberPool,325.09,13.23,4.23,Completed
8968,7929,1146,599,3607,2023-10-20 00:19:51,2023-10-20 01:04:51,UberBlack,320.79,10.51,4.57,Completed
8969,9081,6315,9262,9671,2024-05-07 14:29:21,2024-05-07 15:04:21,UberPool,630.39,19.77,4.53,Cancelled
8970,5023,2203,9707,8249,2024-09-06 00:49:53,2024-09-06 01:14:53,UberX,51.89,4.86,3.66,No Show
8971,7664,4408,1599,3506,2025-01-24 14:19:34,2025-01-24 14:30:34,UberPool,352.1,7.78,4.75,Cancelled
8972,7105,6342,5231,2077,2024-04-27 14:59:56,2024-04-27 15:21:56,UberBlack,222.92,18.79,3.75,Completed
8973,1342,8771,5931,7285,2024-10-15 08:59:03,2024-10-15 09:15:03,UberPool,151.43,5.72,4.99,Completed
8974,8344,7238,7807,9011,2024-01-15 13:47:55,2024-01-15 14:08:55,UberBlack,571.53,8.59,4.61,Completed
8975,4908,5255,4545,5059,2024-11-02 08:04:41,2024-11-02 08:46:41,UberPool,398.8,7.46,3.81,Completed
8976,5146,7194,9655,2741,2023-12-31 17:37:34,2023-12-31 18:11:34,UberBlack,639.69,16.35,4.33,Completed
8977,8664,1216,1070,9351,2024-06-03 22:58:21,2024-06-03 23:09:21,UberX,329.28,12.93,5.0,Completed
8978,2046,6033,1446,4239,2024-06-12 14:23:47,2024-06-12 14:29:47,UberBlack,583.67,5.69,4.99,Completed
8979,9234,3708,3032,7808,2023-09-12 23:40:59,2023-09-13 00:05:59,UberX,383.88,8.37,4.34,Completed
8980,9773,8766,1608,5591,2024-04-19 02:41:19,2024-04-19 03:07:19,UberBlack,329.62,3.4,3.78,Completed
8981,268,525,5443,5986,2024-05-18 06:18:41,2024-05-18 06:31:41,UberPool,402.17,2.12,4.16,Completed
8982,9554,3275,1449,5474,2025-01-02 08:47:49,2025-01-02 08:54:49,UberBlack,792.24,17.04,4.52,Completed
8983,9898,5501,3002,3681,2024-12-09 11:53:10,2024-12-09 12:37:10,UberPool,533.43,11.81,4.82,Completed
8984,5873,6148,8095,5507,2024-01-01 17:07:17,2024-01-01 17:39:17,UberPool,582.77,1.51,4.77,Cancelled
8985,2714,2245,2990,614,2024-07-13 02:48:01,2024-07-13 02:57:01,UberX,182.41,5.66,4.25,Completed
8986,626,6128,4953,8516,2025-02-20 07:33:55,2025-02-20 08:17:55,UberBlack,695.28,12.0,4.68,Completed
8987,4432,778,8410,895,2024-09-06 05:40:39,2024-09-06 06:07:39,UberX,749.33,8.94,3.84,Completed
8988,1260,621,9803,3906,2023-12-07 20:22:28,2023-12-07 20:39:28,UberBlack,556.37,2.91,4.57,Completed
8989,5383,654,8872,2137,2025-07-17 10:42:41,2025-07-17 11:09:41,UberBlack,337.92,2.75,3.68,Completed
8990,6914,3784,3271,3320,2025-04-25 08:37:06,2025-04-25 08:59:06,UberPool,411.09,18.67,4.34,Completed
8991,5102,2587,905,1318,2024-10-24 04:57:04,2024-10-24 05:28:04,UberPool,340.98,6.0,3.82,Completed
8992,7292,775,4447,7723,2023-10-23 12:57:20,2023-10-23 13:16:20,UberPool,668.9,5.87,4.94,Completed
8993,7760,8946,7472,2869,2025-07-06 06:10:18,2025-07-06 06:54:18,UberPool,319.24,3.87,3.92,Completed
8994,330,8532,2414,1560,2024-04-15 11:44:21,2024-04-15 12:29:21,UberPool,652.53,6.32,3.55,Completed
8995,837,8638,9827,5065,2024-10-21 04:00:07,2024-10-21 04:23:07,UberPool,727.6,1.66,3.79,Completed
8996,440,9521,8511,5427,2024-05-08 18:10:28,2024-05-08 18:45:28,UberX,340.2,15.91,4.88,Completed
8997,8322,8919,4510,1686,2023-08-18 09:34:52,2023-08-18 10:17:52,UberPool,382.81,14.74,4.21,Completed
8998,2437,2091,8071,7382,2025-06-02 02:12:21,2025-06-02 02:32:21,UberPool,180.78,17.63,4.25,Completed
8999,8365,641,5882,716,2024-08-01 00:18:14,2024-08-01 00:35:14,UberPool,414.85,19.92,3.77,Completed
9000,2317,9954,4155,5061,2025-03-04 11:17:55,2025-03-04 11:34:55,UberPool,455.87,14.19,4.35,Completed
9001,2957,4466,6216,9052,2023-10-22 19:07:01,2023-10-22 19:48:01,UberPool,230.03,17.33,4.72,Cancelled
9002,3304,1538,4336,5548,2024-06-30 16:26:59,2024-06-30 16:33:59,UberX,133.21,10.46,3.5,Completed
9003,700,7812,1552,6980,2023-11-10 23:18:16,2023-11-10 23:39:16,UberBlack,436.45,1.5,4.83,Completed
9004,2474,9972,7685,4826,2024-07-24 13:03:22,2024-07-24 13:14:22,UberX,390.46,7.91,3.83,Cancelled
9005,7463,5447,5779,957,2024-08-30 20:08:49,2024-08-30 20:52:49,UberBlack,252.83,14.19,4.09,Completed
9006,473,78,2709,1720,2025-04-02 01:23:51,2025-04-02 01:41:51,UberX,639.28,3.73,3.6,Completed
9007,8693,3829,8685,5954,2025-05-17 23:17:04,2025-05-17 23:31:04,UberPool,124.78,11.43,4.18,Completed
9008,6124,4446,7745,4056,2024-05-20 15:36:12,2024-05-20 15:42:12,UberX,196.09,16.77,3.96,Completed
9009,1660,685,6458,5617,2024-03-17 08:49:25,2024-03-17 09:10:25,UberX,478.16,14.79,4.9,Completed
9010,2229,1076,919,583,2024-08-17 17:07:24,2024-08-17 17:14:24,UberX,526.82,16.52,4.1,Completed
9011,6813,7519,2876,9610,2024-03-02 05:44:02,2024-03-02 06:20:02,UberX,724.05,19.29,4.0,Completed
9012,9128,5626,5466,6864,2023-11-28 09:34:02,2023-11-28 10:15:02,UberX,705.73,15.02,3.59,Completed
9013,8929,8452,2985,4731,2024-10-22 11:59:37,2024-10-22 12:41:37,UberPool,563.46,11.44,4.25,Completed
9014,8145,8544,8285,2923,2023-09-07 15:25:29,2023-09-07 15:54:29,UberPool,786.22,6.98,3.84,Completed
9015,5882,5601,4312,7656,2024-05-20 09:52:28,2024-05-20 10:13:28,UberPool,628.65,12.13,4.42,Completed
9016,5797,520,9217,1230,2024-08-09 21:24:33,2024-08-09 21:45:33,UberBlack,406.83,3.65,3.69,Completed
9017,1234,9644,3879,8276,2025-05-16 20:52:02,2025-05-16 21:22:02,UberPool,664.87,6.04,4.18,Completed
9018,7003,1713,5928,3796,2025-07-14 01:24:58,2025-07-14 02:03:58,UberPool,52.44,12.47,4.88,Completed
9019,5461,9710,5943,7215,2024-09-16 01:28:47,2024-09-16 01:46:47,UberPool,356.17,17.33,4.28,Completed
9020,6466,8686,28,8048,2024-10-29 18:56:32,2024-10-29 19:07:32,UberBlack,210.24,7.42,4.56,Cancelled
9021,4727,293,7381,7600,2024-05-09 00:27:15,2024-05-09 00:42:15,UberBlack,668.81,9.92,4.54,Completed
9022,2593,6374,3067,4896,2024-12-22 06:24:33,2024-12-22 06:49:33,UberBlack,546.89,14.2,4.55,Completed
9023,9673,9883,8943,5382,2024-09-09 14:20:23,2024-09-09 14:52:23,UberBlack,263.75,2.42,3.85,Completed
9024,2798,4220,6466,8711,2025-07-16 21:48:31,2025-07-16 22:20:31,UberPool,790.45,16.62,3.84,Completed
9025,9621,8436,1919,4544,2024-12-22 02:46:49,2024-12-22 03:06:49,UberBlack,631.38,1.1,4.89,Completed
9026,5422,1929,6783,5396,2025-02-23 05:18:20,2025-02-23 05:56:20,UberX,795.11,10.73,4.57,Completed
9027,5386,5859,5081,634,2025-05-01 18:05:46,2025-05-01 18:45:46,UberBlack,656.55,17.89,4.65,Cancelled
9028,5892,4542,9366,9621,2024-02-26 19:37:53,2024-02-26 19:43:53,UberPool,170.74,1.96,3.7,Completed
9029,6551,5657,2305,2550,2023-12-03 08:56:48,2023-12-03 09:22:48,UberX,490.27,8.97,4.78,No Show
9030,4944,3958,8035,1409,2025-03-16 12:32:58,2025-03-16 12:57:58,UberX,297.21,4.78,4.64,Cancelled
9031,1577,5272,8352,59,2024-11-27 00:25:13,2024-11-27 01:01:13,UberPool,361.83,10.34,4.12,Completed
9032,304,946,2281,5600,2025-05-25 11:43:33,2025-05-25 11:57:33,UberX,633.46,9.22,3.89,Completed
9033,6883,8294,5045,9305,2024-04-17 16:14:51,2024-04-17 16:28:51,UberPool,277.09,18.75,4.53,Completed
9034,777,6716,67,1142,2025-07-10 15:38:38,2025-07-10 16:03:38,UberBlack,748.3,3.03,3.98,Completed
9035,7906,650,9675,254,2023-12-22 06:11:31,2023-12-22 06:43:31,UberBlack,352.97,14.45,4.07,Completed
9036,7363,5824,8255,2640,2024-03-13 03:21:37,2024-03-13 04:02:37,UberX,319.18,5.17,4.39,Completed
9037,8838,6682,5275,3233,2024-11-24 21:07:45,2024-11-24 21:46:45,UberBlack,454.9,19.95,4.27,Completed
9038,7184,1907,8471,8214,2024-06-21 09:40:26,2024-06-21 10:08:26,UberBlack,453.45,19.2,4.92,Completed
9039,6772,3566,7459,2677,2025-04-24 18:09:15,2025-04-24 18:29:15,UberX,718.95,2.79,3.73,No Show
9040,1238,3851,1120,131,2024-07-25 23:37:13,2024-07-26 00:10:13,UberX,384.46,18.94,4.41,Completed
9041,4169,4006,2357,4105,2023-12-08 23:30:57,2023-12-09 00:08:57,UberPool,571.29,15.52,3.78,Completed
9042,2534,8187,4180,5200,2024-05-23 13:11:28,2024-05-23 13:26:28,UberX,587.82,16.36,4.92,Completed
9043,919,186,5483,5809,2024-11-02 15:58:29,2024-11-02 16:24:29,UberX,329.8,13.05,4.45,Completed
9044,7249,8174,9795,9450,2024-05-29 06:33:29,2024-05-29 06:52:29,UberPool,53.29,11.06,3.73,Completed
9045,207,8413,8765,1607,2023-10-13 20:11:55,2023-10-13 20:34:55,UberBlack,797.01,7.17,4.34,Completed
9046,7719,6607,8966,2770,2024-11-12 20:47:03,2024-11-12 21:02:03,UberBlack,161.03,10.06,4.2,Completed
9047,4782,7888,3833,6658,2024-12-07 10:06:01,2024-12-07 10:35:01,UberX,711.71,17.23,4.66,Completed
9048,6954,6514,8772,4695,2023-10-22 18:43:55,2023-10-22 19:04:55,UberX,326.25,13.61,3.89,Completed
9049,2706,4667,1540,3315,2025-05-09 22:25:00,2025-05-09 22:55:00,UberPool,411.11,1.49,4.25,Completed
9050,6623,6187,6206,6314,2023-12-20 09:49:17,2023-12-20 10:34:17,UberBlack,78.6,12.27,4.13,Completed
9051,831,9669,1560,4197,2024-01-02 23:24:40,2024-01-03 00:00:40,UberX,654.9,8.83,4.3,Completed
9052,3571,751,2191,675,2025-04-20 03:29:28,2025-04-20 03:46:28,UberPool,722.85,13.98,4.01,Completed
9053,8476,4588,2262,4161,2025-03-24 01:22:43,2025-03-24 01:52:43,UberPool,618.4,9.61,4.24,Completed
9054,9520,2072,7546,8145,2024-10-01 20:33:10,2024-10-01 20:55:10,UberX,139.43,14.92,3.78,Completed
9055,3424,4422,9920,5187,2023-08-16 01:16:54,2023-08-16 01:53:54,UberBlack,397.46,15.13,4.4,Cancelled
9056,2163,480,7673,1836,2024-04-20 05:28:27,2024-04-20 05:41:27,UberBlack,441.99,19.2,4.42,Completed
9057,1414,5792,8185,2975,2023-09-10 02:07:18,2023-09-10 02:27:18,UberBlack,319.87,10.22,4.77,Completed
9058,5174,5058,2683,5715,2024-09-10 13:13:43,2024-09-10 13:30:43,UberX,529.35,10.96,3.94,Cancelled
9059,4112,7995,9651,8794,2025-03-31 04:57:05,2025-03-31 05:19:05,UberPool,590.35,4.77,4.3,Completed
9060,5880,4684,2796,5633,2025-01-10 00:02:44,2025-01-10 00:10:44,UberX,606.46,16.3,4.38,Completed
9061,9219,2900,8868,1738,2025-07-20 13:04:58,2025-07-20 13:19:58,UberX,591.52,8.02,3.71,Completed
9062,6920,3846,1718,1223,2025-02-02 18:45:51,2025-02-02 19:26:51,UberPool,720.96,12.37,4.01,Cancelled
9063,5385,9361,9223,2025,2024-02-15 06:11:32,2024-02-15 06:51:32,UberX,252.89,15.72,4.03,Completed
9064,4763,525,5724,8225,2024-01-25 17:53:56,2024-01-25 18:14:56,UberX,492.66,11.29,4.65,Completed
9065,5044,457,3508,705,2024-04-05 18:42:00,2024-04-05 19:05:00,UberBlack,390.78,5.63,4.48,Completed
9066,4905,569,9174,6509,2023-08-18 18:22:02,2023-08-18 18:54:02,UberPool,593.27,2.29,4.74,Cancelled
9067,6577,9127,791,3937,2024-04-04 02:51:04,2024-04-04 03:30:04,UberPool,106.13,7.63,4.5,Completed
9068,7522,7901,7213,9229,2023-12-12 18:49:55,2023-12-12 19:07:55,UberX,385.94,5.81,4.14,Completed
9069,3559,2496,3418,5298,2024-05-02 06:38:26,2024-05-02 06:44:26,UberX,260.04,6.27,4.86,Completed
9070,8936,4384,3727,5699,2024-09-15 07:32:36,2024-09-15 07:41:36,UberPool,452.07,12.69,3.97,Completed
9071,3045,5504,9859,3779,2025-03-21 14:47:47,2025-03-21 15:11:47,UberPool,501.01,7.84,3.97,Completed
9072,1138,657,4522,1235,2025-01-17 16:21:24,2025-01-17 16:38:24,UberX,242.14,13.23,4.15,Completed
9073,6840,2818,6963,5860,2025-04-08 16:32:37,2025-04-08 17:03:37,UberX,461.72,16.88,4.05,Completed
9074,2798,6991,8470,5450,2024-05-08 21:05:03,2024-05-08 21:39:03,UberPool,753.33,7.96,3.98,Completed
9075,3415,4484,2532,5694,2025-01-28 10:34:07,2025-01-28 10:47:07,UberX,369.89,4.69,3.79,Completed
9076,6981,3637,2798,3235,2025-03-13 05:55:02,2025-03-13 06:03:02,UberPool,335.43,18.3,4.57,Completed
9077,6220,4158,2855,200,2024-01-13 22:30:26,2024-01-13 22:48:26,UberX,691.06,13.94,4.39,Completed
9078,6486,1518,6537,7055,2024-12-06 03:01:07,2024-12-06 03:43:07,UberBlack,623.28,8.07,4.5,Completed
9079,9510,7964,1456,271,2024-12-31 04:14:59,2024-12-31 04:28:59,UberBlack,314.42,17.92,4.06,Completed
9080,4691,5764,2527,9595,2024-10-08 01:08:47,2024-10-08 01:28:47,UberBlack,189.21,6.26,4.67,Completed
9081,1382,3200,108,8831,2025-02-21 22:35:08,2025-02-21 22:58:08,UberX,326.79,3.6,4.12,Completed
9082,1309,5235,671,9093,2024-06-08 09:09:10,2024-06-08 09:54:10,UberPool,631.53,8.17,3.68,No Show
9083,2185,1176,823,9294,2024-08-31 06:19:54,2024-08-31 06:49:54,UberX,398.41,3.92,4.6,Completed
9084,9382,9464,4854,743,2024-01-01 21:07:07,2024-01-01 21:46:07,UberBlack,474.82,17.9,4.24,Completed
9085,161,7945,6790,1870,2024-04-25 13:22:35,2024-04-25 13:41:35,UberX,707.28,8.73,4.75,Completed
9086,2611,4011,7132,6360,2023-11-07 17:53:36,2023-11-07 18:34:36,UberBlack,515.63,7.63,4.08,Completed
9087,7434,9356,545,2182,2023-09-27 14:55:45,2023-09-27 15:12:45,UberPool,557.67,14.1,3.86,Completed
9088,1111,2338,9103,4764,2024-11-28 01:08:28,2024-11-28 01:33:28,UberBlack,620.49,8.17,4.35,Cancelled
9089,3051,4799,9325,8625,2023-09-19 13:00:31,2023-09-19 13:29:31,UberPool,312.9,19.18,4.18,Completed
9090,4872,7896,9297,6653,2025-02-22 19:32:48,2025-02-22 19:58:48,UberPool,322.95,18.88,4.5,Completed
9091,1803,8574,5386,1254,2024-01-10 10:08:08,2024-01-10 10:49:08,UberX,599.91,5.04,4.7,Completed
9092,9093,3897,6086,3994,2025-05-23 18:53:44,2025-05-23 19:20:44,UberX,767.68,13.84,3.93,Completed
9093,3663,6380,4749,1982,2024-12-26 23:03:30,2024-12-26 23:39:30,UberPool,261.18,1.85,4.53,Completed
9094,3134,6336,741,2936,2024-05-06 10:05:00,2024-05-06 10:32:00,UberPool,78.79,18.29,4.62,Completed
9095,2074,6705,9445,4158,2025-04-24 02:34:31,2025-04-24 02:44:31,UberX,90.96,6.69,4.21,Completed
9096,8801,2916,8633,1937,2025-06-02 23:28:58,2025-06-02 23:39:58,UberBlack,581.44,3.43,4.58,Completed
9097,3162,7027,3966,6763,2025-05-27 09:57:27,2025-05-27 10:22:27,UberBlack,704.65,10.96,3.57,Completed
9098,6253,3693,7246,9499,2024-10-16 09:43:13,2024-10-16 09:53:13,UberBlack,438.01,14.29,4.81,Completed
9099,1991,479,5491,8343,2024-01-04 13:30:44,2024-01-04 13:52:44,UberBlack,575.42,6.78,4.23,Completed
9100,3042,6651,9843,6500,2024-07-17 04:25:04,2024-07-17 05:06:04,UberBlack,63.42,17.74,4.29,Completed
9101,1310,6413,8724,1384,2025-04-18 11:43:12,2025-04-18 12:09:12,UberPool,621.17,5.35,3.71,Completed
9102,5602,2836,8499,8599,2025-05-09 09:37:24,2025-05-09 09:58:24,UberPool,405.59,1.62,4.35,Cancelled
9103,3321,8780,7291,4854,2025-02-01 21:48:13,2025-02-01 22:16:13,UberBlack,474.28,6.64,4.26,Completed
9104,6363,3897,8816,2579,2024-05-12 23:23:05,2024-05-13 00:00:05,UberX,310.75,1.4,3.59,Completed
9105,4541,2963,7721,4713,2024-06-12 09:52:44,2024-06-12 10:01:44,UberBlack,248.83,11.71,3.63,Completed
9106,3385,2878,9108,4776,2024-02-05 16:56:43,2024-02-05 17:04:43,UberX,736.6,2.77,4.4,Completed
9107,9414,5412,7162,2000,2024-09-07 01:41:07,2024-09-07 02:17:07,UberPool,102.94,4.62,4.11,Completed
9108,8449,9766,4455,9251,2024-10-08 08:25:44,2024-10-08 08:39:44,UberX,320.25,3.07,4.98,Completed
9109,8739,7327,4316,3335,2024-05-01 11:02:44,2024-05-01 11:17:44,UberPool,64.03,9.64,4.81,Completed
9110,1013,4736,297,5980,2024-06-02 21:08:01,2024-06-02 21:21:01,UberBlack,542.26,19.68,4.95,Completed
9111,8670,7155,6037,9161,2024-09-27 18:28:39,2024-09-27 19:02:39,UberX,287.58,5.31,4.08,Cancelled
9112,8057,7390,545,5025,2024-05-03 18:19:28,2024-05-03 18:52:28,UberBlack,472.9,10.59,4.42,Completed
9113,9090,6729,9220,2192,2024-02-08 05:41:04,2024-02-08 05:46:04,UberBlack,543.71,17.2,4.16,Completed
9114,6408,7623,4199,7510,2025-01-14 04:04:41,2025-01-14 04:27:41,UberBlack,329.55,1.18,4.79,Completed
9115,7351,5805,3741,7482,2023-10-12 17:48:01,2023-10-12 18:06:01,UberPool,188.35,18.79,3.91,Completed
9116,665,2947,846,3428,2025-04-29 04:12:01,2025-04-29 04:27:01,UberPool,92.73,6.85,4.2,Completed
9117,784,900,2844,8684,2025-03-03 03:31:10,2025-03-03 04:08:10,UberX,77.72,16.63,3.99,Completed
9118,7184,1772,4719,2584,2024-11-16 13:41:42,2024-11-16 14:06:42,UberPool,371.0,16.68,4.15,Completed
9119,8551,6080,3827,6354,2025-01-22 11:38:44,2025-01-22 11:56:44,UberPool,767.76,19.85,4.85,Completed
9120,5980,1128,885,801,2025-08-03 03:09:21,2025-08-03 03:23:21,UberX,683.19,5.5,4.88,Completed
9121,1311,1954,9632,1532,2024-02-05 18:13:43,2024-02-05 18:33:43,UberBlack,339.4,2.3,4.75,Completed
9122,6376,2510,2423,7782,2025-04-22 15:40:29,2025-04-22 15:59:29,UberX,523.29,2.67,4.12,No Show
9123,4097,7540,8473,2653,2024-05-01 02:36:19,2024-05-01 02:49:19,UberBlack,655.6,12.88,3.55,Completed
9124,9137,2351,4950,820,2025-07-20 11:56:02,2025-07-20 12:22:02,UberBlack,766.46,6.41,3.93,Completed
9125,1280,3992,7564,7151,2024-05-07 02:01:37,2024-05-07 02:07:37,UberBlack,234.27,17.08,3.95,Completed
