performance_id,driver_id,trip_count,average_rating,cancellation_rate,complaints_count,created_at
8439,8439,105,4.66,0.05,0,08-02-2025 5.58
8440,8440,766,4.55,0.05,4,28-11-2024 23.09
8441,8441,297,4.39,0.15,1,04-02-2025 22.31
8442,8442,574,4.67,0.1,11,28-06-2025 10.33
8444,8444,970,4.94,0.05,15,20-08-2024 16.24
8447,8447,846,4.67,0.12,15,29-05-2025 15.52
8448,8448,259,4.85,0.02,13,16-06-2025 23.25
8451,8451,305,4.74,0.11,19,22-01-2025 19.30
8452,8452,769,4.65,0.06,2,12-01-2025 6.36
8453,8453,909,4.48,0.07,17,04-02-2025 12.27
8454,8454,396,3.9,0.15,13,24-08-2024 4.32
8455,8455,683,4.54,0.08,14,09-11-2024 1.27
8456,8456,341,4.01,0.12,14,07-09-2024 4.00
8457,8457,244,4.95,0.15,18,20-08-2024 2.11
8462,8462,146,5,0.13,19,21-08-2024 17.14
8463,8463,238,4.6,0.01,15,04-05-2025 15.34
8465,8465,702,4.6,0.02,14,10-12-2024 15.08
8468,8468,796,3.9,0.14,15,20-09-2024 4.02
8469,8469,432,4.96,0.02,2,17-09-2024 13.17
8471,8471,925,3.9,0.01,12,06-09-2024 10.08
8473,8473,430,4.81,0.02,5,13-07-2025 6.53
8477,8477,533,4.65,0.03,7,20-04-2025 14.45
8479,8479,761,4.73,0.05,13,10-10-2024 12.52
8480,8480,540,4.71,0.04,0,11-02-2025 4.21
8483,8483,595,4.85,0.02,8,11-05-2025 2.33
8486,8486,422,4.44,0.04,17,29-01-2025 2.51
8488,8488,464,3.83,0.07,10,20-01-2025 23.09
8492,8492,461,3.81,0.14,3,29-05-2025 6.31
8494,8494,878,4.45,0.12,0,15-09-2024 4.13
8496,8496,711,3.98,0.13,20,22-10-2024 16.28
8497,8497,600,4.97,0.09,16,18-02-2025 16.03
8499,8499,420,4.97,0.06,0,09-01-2025 10.45
8500,8500,357,4.24,0.14,17,01-06-2025 16.21
8501,8501,183,4.87,0.05,19,28-01-2025 11.10
8503,8503,954,4.56,0.01,20,29-09-2024 12.03
8504,8504,916,4.22,0.12,6,18-03-2025 20.52
8505,8505,325,4.36,0.15,5,30-10-2024 14.33
8506,8506,739,4.93,0.08,6,09-04-2025 0.23
8507,8507,330,4.89,0.15,18,09-03-2025 14.53
8511,8511,143,4.4,0.1,7,15-04-2025 15.48
8515,8515,279,4.65,0.09,15,19-05-2025 10.11
8520,8520,835,4.59,0.02,4,16-06-2025 1.49
8522,8522,691,4.66,0.11,6,05-07-2025 9.50
8523,8523,958,4.98,0.14,11,21-10-2024 13.59
8526,8526,231,3.84,0.1,9,25-04-2025 20.54
8527,8527,688,4.54,0.02,5,20-04-2025 18.18
8528,8528,816,4.1,0.15,0,21-12-2024 20.11
8529,8529,746,4.94,0.01,16,07-03-2025 15.59
8530,8530,961,3.96,0.01,1,18-07-2025 23.31
8531,8531,192,3.86,0,9,18-01-2025 19.09
8532,8532,917,4.15,0.08,11,15-12-2024 19.53
8533,8533,903,4,0.14,4,22-12-2024 20.17
8535,8535,582,4.8,0.08,11,01-03-2025 21.42
8537,8537,172,3.98,0.1,4,05-05-2025 22.46
8544,8544,852,3.8,0.09,9,30-08-2024 13.30
8548,8548,400,4.77,0.09,5,07-06-2025 9.49
8550,8550,381,4.01,0.11,1,19-06-2025 16.25
8553,8553,490,4.78,0.11,12,24-09-2024 14.41
8556,8556,647,4.52,0.14,9,17-07-2025 22.25
8557,8557,393,3.85,0.08,8,17-02-2025 23.57
8558,8558,128,4.52,0.03,9,16-11-2024 0.09
8559,8559,704,3.92,0.04,14,28-02-2025 23.07
8564,8564,938,4.07,0.14,17,27-07-2025 0.30
8566,8566,412,4.44,0.11,9,22-04-2025 17.57
8570,8570,521,4.81,0.03,10,10-12-2024 0.13
8574,8574,426,4.34,0.12,16,09-05-2025 21.59
8578,8578,457,4.99,0.11,15,13-12-2024 5.37
8583,8583,115,4.04,0.13,18,17-08-2024 15.36
8585,8585,511,4.31,0.04,9,17-07-2025 18.30
8586,8586,816,4.2,0.08,14,09-12-2024 10.06
8587,8587,655,4.25,0.01,14,19-01-2025 16.10
8588,8588,883,4.84,0.02,2,09-11-2024 11.16
8590,8590,599,4.46,0.11,20,27-12-2024 14.34
8592,8592,814,4.03,0.1,15,03-07-2025 1.03
8593,8593,992,4.05,0.1,3,27-06-2025 21.47
8594,8594,748,4.99,0.04,18,06-05-2025 3.36
8596,8596,968,3.81,0.12,19,31-10-2024 2.06
8602,8602,919,4.63,0.01,2,16-06-2025 15.29
8603,8603,966,4.98,0.07,13,06-08-2024 15.46
8605,8605,265,4.88,0.02,13,29-04-2025 2.14
8609,8609,555,4.87,0.03,20,11-01-2025 17.18
8613,8613,360,4.06,0.08,6,23-01-2025 9.01
8614,8614,678,4.07,0.11,0,23-02-2025 22.26
8615,8615,968,4.15,0.05,12,23-01-2025 2.36
8616,8616,298,4.98,0.04,10,30-10-2024 1.37
8618,8618,587,4.46,0,15,10-03-2025 11.58
8620,8620,989,4.26,0.05,20,27-11-2024 1.30
8623,8623,348,4.83,0.06,2,02-09-2024 1.58
8624,8624,938,4.82,0.07,19,03-09-2024 16.49
8625,8625,272,4.28,0.14,2,14-08-2024 0.28
8626,8626,385,4.99,0.03,15,10-07-2025 21.58
8627,8627,632,3.81,0.06,7,07-04-2025 15.18
8632,8632,200,4.18,0.04,5,22-01-2025 10.42
8635,8635,380,4.47,0.01,9,21-10-2024 13.58
8638,8638,254,4.26,0.09,16,18-04-2025 23.51
8640,8640,287,4.02,0.08,16,01-12-2024 16.12
8642,8642,109,4.58,0.08,18,30-09-2024 20.15
8646,8646,120,4.44,0.01,15,23-03-2025 2.23
8647,8647,650,4.14,0.02,7,19-11-2024 4.55
8651,8651,251,3.93,0.09,19,04-06-2025 14.13
8656,8656,403,3.81,0.02,10,29-12-2024 18.37
8660,8660,598,4.79,0.05,5,29-05-2025 18.47
8663,8663,526,4.72,0,6,24-11-2024 17.17
8665,8665,291,4.71,0.1,12,23-05-2025 17.05
8667,8667,551,3.96,0.08,15,03-09-2024 22.53
8668,8668,754,4.45,0,4,18-05-2025 21.55
8671,8671,768,4.01,0.07,13,09-09-2024 23.40
8673,8673,267,4.36,0.14,18,17-06-2025 7.57
8676,8676,253,4.24,0.08,18,10-02-2025 16.21
8679,8679,514,4.35,0.1,16,19-06-2025 5.02
8680,8680,600,4.97,0.06,13,14-07-2025 17.42
8682,8682,947,4.43,0.11,11,18-09-2024 2.36
8685,8685,705,4.48,0.1,13,29-06-2025 15.44
8686,8686,598,4.09,0.09,19,02-11-2024 7.55
8687,8687,700,4.72,0.15,16,13-03-2025 9.35
8688,8688,310,3.94,0.08,7,18-10-2024 1.21
8690,8690,748,4.69,0.09,14,04-03-2025 3.46
8697,8697,960,4.57,0.14,18,03-01-2025 14.40
8701,8701,237,4.31,0.02,15,27-10-2024 8.04
8706,8706,479,3.8,0.08,20,14-07-2025 0.30
8712,8712,113,4.48,0.03,0,26-08-2024 12.15
8713,8713,401,4.67,0.06,10,27-07-2025 17.47
8714,8714,377,4.57,0.11,7,31-05-2025 16.39
8716,8716,180,4.84,0.06,19,16-02-2025 6.04
8717,8717,381,4.12,0.04,16,23-04-2025 0.02
8718,8718,571,4.06,0.08,4,23-12-2024 4.18
8720,8720,251,4.77,0.03,0,16-02-2025 5.23
8722,8722,527,4.97,0.08,17,26-09-2024 16.33
8723,8723,185,4.47,0.05,5,22-05-2025 2.46
8728,8728,551,4.3,0.11,1,10-06-2025 17.15
8730,8730,615,3.86,0.05,6,18-12-2024 20.56
8731,8731,623,4.17,0.14,18,17-03-2025 2.56
8732,8732,239,3.81,0.11,7,29-09-2024 14.23
8733,8733,859,4.7,0.01,16,02-04-2025 16.12
8737,8737,827,4.78,0.07,15,23-02-2025 10.02
8740,8740,822,3.82,0.1,3,28-09-2024 22.02
8741,8741,309,4.3,0.02,0,07-06-2025 22.04
8744,8744,729,4.01,0.06,16,23-02-2025 14.09
8746,8746,768,4.67,0.11,3,19-09-2024 12.10
8747,8747,554,4.14,0.11,10,07-10-2024 8.56
8749,8749,228,4.47,0,15,28-09-2024 12.39
8750,8750,218,4.75,0.06,17,23-02-2025 1.11
8751,8751,556,4.78,0.11,14,29-08-2024 20.33
8752,8752,557,4.02,0.05,3,18-01-2025 13.21
8755,8755,860,4.3,0.15,10,17-05-2025 16.23
8756,8756,857,4.26,0.12,17,19-09-2024 1.53
8757,8757,286,4.08,0.07,6,24-04-2025 21.13
8758,8758,735,4.16,0.13,2,27-02-2025 6.42
8759,8759,896,4.6,0.04,6,07-10-2024 21.11
8764,8764,800,4.94,0.04,18,23-07-2025 17.37
8765,8765,201,4.18,0.07,12,19-04-2025 7.19
8766,8766,289,4.6,0.1,10,26-10-2024 6.23
8767,8767,502,4.42,0.12,19,23-10-2024 14.39
8771,8771,932,4.75,0.12,10,03-06-2025 19.13
8773,8773,957,3.83,0.03,16,07-10-2024 21.53
8774,8774,794,4.65,0.03,6,13-03-2025 12.50
8776,8776,959,4.7,0.04,0,12-11-2024 22.00
8779,8779,447,4.91,0.12,10,17-04-2025 0.03
8780,8780,633,4.46,0.09,20,18-09-2024 1.35
8783,8783,144,4.82,0.12,5,16-03-2025 10.49
8786,8786,339,4.19,0.01,6,22-07-2025 0.44
8789,8789,964,3.92,0.1,7,20-11-2024 17.44
8792,8792,943,4.84,0.1,20,01-01-2025 14.33
8793,8793,400,4.49,0.09,16,25-06-2025 12.10
8794,8794,951,3.81,0.05,9,05-08-2024 14.37
8796,8796,644,4.2,0.09,1,04-05-2025 2.44
8797,8797,846,4.54,0.09,10,06-08-2024 16.37
8798,8798,764,4.81,0.08,2,28-06-2025 5.38
8799,8799,637,4.46,0.12,5,06-02-2025 14.32
8800,8800,353,4.63,0.05,8,07-03-2025 22.24
8803,8803,739,4.58,0.03,5,15-04-2025 2.54
8804,8804,585,4.61,0.12,6,11-12-2024 7.15
8805,8805,533,4.79,0.05,9,16-09-2024 1.12
8807,8807,979,4.36,0.15,12,24-02-2025 1.47
8809,8809,203,4.24,0.13,8,25-05-2025 21.16
8812,8812,600,4.78,0.07,7,27-05-2025 17.40
8813,8813,422,4.35,0.07,0,07-07-2025 17.02
8815,8815,196,4.45,0.01,15,14-09-2024 21.49
8816,8816,897,4.72,0.03,1,10-12-2024 3.29
8823,8823,939,4.69,0.14,1,10-05-2025 17.36
8824,8824,666,4.86,0.08,13,28-01-2025 10.43
8826,8826,681,4.44,0.07,6,12-05-2025 17.45
8827,8827,547,4.48,0.09,8,09-02-2025 7.31
8829,8829,383,4.32,0.13,15,23-12-2024 1.37
8830,8830,682,4.02,0.1,9,18-08-2024 3.09
8833,8833,882,4.38,0.06,4,18-11-2024 2.06
8835,8835,899,4,0.11,14,07-09-2024 8.07
8836,8836,220,4.79,0.01,17,15-09-2024 22.10
8841,8841,370,4.24,0.03,4,01-04-2025 23.40
8842,8842,718,4.67,0.1,3,10-08-2024 6.41
8844,8844,612,4.47,0.02,20,09-12-2024 16.53
8846,8846,550,4.91,0.02,4,07-08-2024 9.39
8848,8848,856,4.3,0.08,1,13-02-2025 23.12
8849,8849,772,4.04,0.11,14,22-02-2025 21.29
8850,8850,575,3.92,0.01,1,28-10-2024 17.46
8852,8852,125,4.68,0.05,8,19-09-2024 7.42
8853,8853,677,4.84,0.1,10,10-10-2024 11.14
8854,8854,607,4.04,0.02,9,05-01-2025 3.43
8855,8855,875,4.31,0.02,17,26-03-2025 12.00
8858,8858,952,4.32,0.11,0,09-10-2024 9.03
8859,8859,250,3.89,0,13,26-09-2024 22.37
8862,8862,379,4.29,0.11,14,12-05-2025 12.01
8864,8864,269,4.96,0.04,20,20-10-2024 17.50
8866,8866,740,3.87,0.13,4,16-03-2025 18.35
8867,8867,177,3.93,0.08,12,24-07-2025 13.21
8868,8868,576,4.08,0.11,7,16-01-2025 15.03
8869,8869,961,3.96,0.15,0,10-01-2025 21.23
8871,8871,582,4.88,0.07,10,05-03-2025 5.00
8872,8872,803,3.9,0.05,19,07-02-2025 20.05
8873,8873,551,3.94,0.04,4,22-04-2025 6.06
8876,8876,784,3.94,0.12,14,24-09-2024 11.37
8877,8877,248,4.06,0,5,18-03-2025 17.42
8880,8880,397,4.39,0.03,19,25-10-2024 7.12
8883,8883,879,4.56,0,5,10-01-2025 22.14
8885,8885,160,4.9,0.08,13,08-11-2024 20.41
8886,8886,419,4.69,0.1,8,24-05-2025 10.28
8887,8887,368,3.95,0.11,14,21-09-2024 23.51
8888,8888,112,4.49,0.12,19,15-05-2025 11.36
8896,8896,881,4.92,0.08,10,11-07-2025 18.40
8898,8898,863,3.94,0.07,20,30-06-2025 3.08
8902,8902,847,3.98,0.02,13,07-02-2025 5.37
8904,8904,818,4.43,0.02,6,19-02-2025 23.31
8906,8906,693,4.12,0.13,3,21-01-2025 15.28
8907,8907,838,4.01,0.12,5,04-03-2025 21.19
8908,8908,974,3.97,0,18,26-08-2024 23.02
8910,8910,140,4.74,0.08,3,06-03-2025 4.07
8912,8912,748,4.59,0.1,20,16-04-2025 19.50
8913,8913,871,4.81,0.13,14,17-02-2025 15.56
8915,8915,538,4.6,0.04,10,04-05-2025 8.34
8919,8919,890,4.12,0.05,18,24-02-2025 2.19
8921,8921,633,4.13,0.13,15,10-03-2025 6.09
8922,8922,362,4.64,0.08,19,23-09-2024 9.00
8923,8923,246,4.55,0.11,13,14-04-2025 6.09
8925,8925,602,4.51,0.1,3,26-10-2024 12.29
8926,8926,347,4.53,0.05,6,26-06-2025 20.44
8927,8927,345,4.49,0.12,18,30-03-2025 16.30
8928,8928,883,4.66,0.06,3,01-07-2025 10.51
8930,8930,855,4.62,0.14,20,26-08-2024 8.06
8931,8931,495,4.7,0.01,20,13-05-2025 8.44
8932,8932,267,4.6,0.07,3,23-08-2024 17.09
8933,8933,116,4.9,0.04,11,27-07-2025 15.00
8934,8934,517,4.54,0.05,9,20-12-2024 3.05
8935,8935,546,4.11,0.11,14,30-09-2024 10.26
8939,8939,834,4.77,0.1,18,04-10-2024 16.37
8943,8943,234,4.59,0.04,11,04-11-2024 1.21
8944,8944,498,4.59,0.15,18,19-02-2025 13.43
8946,8946,975,4.82,0.12,7,15-03-2025 2.08
8947,8947,142,4.6,0.11,19,05-10-2024 17.04
8950,8950,828,3.98,0.05,5,20-07-2025 15.48
8951,8951,564,4.77,0.08,20,27-11-2024 2.23
8953,8953,131,4.99,0.1,9,02-09-2024 3.23
8955,8955,897,4.66,0.11,16,20-07-2025 13.07
8956,8956,933,4.4,0.08,18,19-05-2025 19.58
8957,8957,655,3.93,0,4,06-10-2024 4.50
8959,8959,220,4.48,0.01,17,09-04-2025 19.58
8960,8960,730,4.24,0.01,12,27-12-2024 8.15
8961,8961,409,4.28,0.08,13,14-06-2025 17.29
8962,8962,998,4.07,0.04,18,26-05-2025 12.43
8964,8964,102,3.95,0.05,16,14-01-2025 14.01
8966,8966,661,3.91,0.11,19,19-10-2024 11.16
8967,8967,264,4.07,0.07,9,30-01-2025 9.00
8968,8968,133,4.86,0.1,8,11-11-2024 4.25
8969,8969,978,3.99,0.09,3,08-02-2025 10.19
8971,8971,713,4,0.08,5,02-08-2025 4.58
8972,8972,961,4.07,0.08,7,09-01-2025 8.51
8976,8976,451,4.13,0.08,20,26-06-2025 1.58
8977,8977,547,4.94,0.09,18,28-09-2024 12.53
8979,8979,661,4.14,0.04,17,20-01-2025 0.52
8980,8980,741,4.91,0.13,20,14-01-2025 6.28
8982,8982,321,4.19,0.08,4,30-08-2024 21.47
8983,8983,161,4.86,0.01,6,19-02-2025 1.46
8985,8985,628,4.87,0.04,14,29-11-2024 5.13
8988,8988,309,4.78,0.06,12,12-05-2025 15.08
8989,8989,188,4.43,0.12,12,22-08-2024 1.37
8990,8990,233,4.66,0.09,18,22-05-2025 6.47
8991,8991,161,4.89,0.01,16,10-04-2025 13.19
8996,8996,235,4.97,0.06,0,14-02-2025 11.06
8998,8998,674,4.94,0.15,6,22-06-2025 20.31
8999,8999,313,3.99,0.08,11,03-05-2025 1.01
9002,9002,236,4.29,0.09,5,23-08-2024 6.22
9003,9003,831,4.82,0.07,17,16-06-2025 10.44
9004,9004,874,4.2,0.06,12,02-03-2025 0.27
9007,9007,915,4.14,0.09,16,14-05-2025 20.08
9009,9009,348,4.37,0.07,5,12-02-2025 8.10
9010,9010,248,4.93,0.05,13,21-04-2025 12.14
9015,9015,781,4.1,0.14,7,19-10-2024 3.48
9016,9016,588,4.7,0.05,12,30-01-2025 14.12
9018,9018,496,4.06,0.03,6,31-08-2024 1.19
9019,9019,793,4.03,0.15,5,11-09-2024 6.13
9021,9021,770,4.42,0.13,0,31-12-2024 4.19
9022,9022,514,4.06,0.04,9,02-09-2024 4.37
9026,9026,820,4.44,0.04,8,11-02-2025 0.47
9027,9027,884,4.88,0.11,20,12-11-2024 6.49
9029,9029,915,4.17,0.07,0,20-09-2024 2.11
9030,9030,817,4,0.05,17,07-11-2024 12.20
9031,9031,278,4.33,0.1,2,24-12-2024 7.36
9032,9032,976,4.38,0.09,5,30-04-2025 11.36
9036,9036,133,4.18,0.09,3,13-04-2025 11.12
9037,9037,633,4.4,0.12,17,04-10-2024 0.20
9038,9038,232,4.05,0.12,18,25-01-2025 17.07
9039,9039,145,3.95,0.11,12,06-08-2024 20.20
9044,9044,155,4.86,0.04,10,24-06-2025 5.08
9046,9046,495,4.83,0.05,12,11-08-2024 18.45
9048,9048,180,4.84,0.02,19,25-02-2025 16.39
9050,9050,647,4.19,0.09,3,09-07-2025 4.03
9059,9059,164,4.24,0.03,18,25-05-2025 4.39
9060,9060,597,4.02,0.08,16,05-02-2025 13.39
9062,9062,450,4.18,0.05,19,18-02-2025 8.15
9063,9063,425,4.24,0.03,14,08-08-2024 0.51
9064,9064,530,4.07,0.11,15,03-07-2025 13.36
9065,9065,168,4.5,0.1,11,15-07-2025 1.30
9066,9066,213,3.93,0.04,4,26-10-2024 15.21
9068,9068,230,4.44,0.07,4,14-10-2024 23.00
9069,9069,652,4,0.13,18,22-11-2024 17.29
9072,9072,918,4.89,0.12,9,07-08-2024 12.21
9074,9074,499,4.19,0.09,16,26-04-2025 17.40
9075,9075,952,4.12,0.03,18,04-08-2025 8.40
9076,9076,196,4.31,0.05,10,02-06-2025 3.36
9077,9077,166,4.01,0.08,5,01-07-2025 16.43
9080,9080,137,4.74,0.09,11,18-03-2025 18.48
9083,9083,753,4.49,0.07,6,08-02-2025 16.03
9084,9084,771,4.59,0.03,17,22-07-2025 12.32
9087,9087,686,4.28,0.06,14,10-06-2025 2.58
9091,9091,539,4.14,0.11,13,16-09-2024 6.00
9095,9095,950,4.59,0.11,13,14-01-2025 12.40
9096,9096,834,4.56,0.13,6,15-10-2024 21.58
9106,9106,381,4.72,0.02,19,26-02-2025 14.41
9107,9107,747,4.68,0.06,3,05-11-2024 19.24
9110,9110,711,4.14,0.06,7,19-11-2024 7.09
9114,9114,326,4.06,0.12,14,13-02-2025 7.18
9115,9115,272,4.56,0.06,7,14-12-2024 5.04
9117,9117,809,4.07,0.02,5,03-12-2024 18.57
9120,9120,488,3.95,0.02,19,28-02-2025 6.36
9122,9122,193,4.73,0.01,1,12-08-2024 16.35
9123,9123,537,4.99,0.13,12,06-08-2024 19.46
9124,9124,816,4.63,0.1,15,30-06-2025 19.47
9127,9127,552,4.95,0.04,16,23-07-2025 4.50
9129,9129,281,4.08,0.07,16,14-07-2025 22.33
9130,9130,274,3.95,0.09,8,01-10-2024 7.02
9131,9131,595,3.92,0.05,5,29-03-2025 13.00
9134,9134,843,4.01,0.08,2,09-09-2024 15.16
9135,9135,804,4.7,0.09,10,17-11-2024 14.46
9136,9136,950,4.29,0.01,15,15-06-2025 13.36
9138,9138,571,4.17,0.11,11,19-01-2025 17.14
9139,9139,256,4.67,0.03,12,15-07-2025 21.49
9141,9141,303,4.94,0.04,15,13-02-2025 20.47
9142,9142,180,4.61,0.05,7,07-10-2024 20.10
9143,9143,895,4.42,0.12,19,10-01-2025 7.19
9144,9144,697,4.1,0.1,4,10-08-2024 16.25
9145,9145,876,4.17,0.15,13,02-03-2025 5.39
9149,9149,242,4.12,0.14,7,08-03-2025 17.13
9152,9152,747,4.69,0.02,8,15-01-2025 8.54
9153,9153,319,4.58,0.04,8,26-08-2024 10.18
9154,9154,169,4.27,0.04,17,03-09-2024 19.29
9156,9156,385,4.81,0.01,9,25-06-2025 3.37
9158,9158,707,4.86,0.07,9,03-01-2025 5.21
9159,9159,737,4.91,0.09,18,14-08-2024 14.43
9160,9160,283,4.02,0.03,5,06-02-2025 19.47
9161,9161,718,4.37,0.1,4,04-08-2025 10.58
9162,9162,919,4.59,0.01,14,25-09-2024 17.35
9164,9164,807,4.28,0.1,7,13-10-2024 21.22
9169,9169,238,4.43,0.05,1,24-10-2024 17.30
9174,9174,644,4.89,0.05,16,20-02-2025 4.14
9176,9176,173,4.03,0.08,3,31-05-2025 3.30
9177,9177,559,4.81,0.05,6,27-06-2025 17.13
9178,9178,293,4.91,0.07,10,31-05-2025 0.47
9179,9179,986,4.51,0,15,24-03-2025 4.20
9181,9181,299,4,0.15,20,25-01-2025 4.11
9182,9182,385,4.7,0.01,20,19-08-2024 2.24
9187,9187,845,4.49,0.1,6,04-03-2025 10.03
9188,9188,609,4.66,0.14,13,10-06-2025 0.19
9191,9191,106,4.27,0.02,18,01-04-2025 15.14
9194,9194,738,4.23,0.06,8,14-05-2025 18.15
9196,9196,219,4,0.04,5,04-06-2025 6.48
9197,9197,989,4.57,0.01,11,14-12-2024 2.06
9199,9199,238,4.04,0.03,1,29-09-2024 10.05
9202,9202,159,4.1,0.14,12,13-05-2025 6.28
9207,9207,594,3.99,0.13,14,23-06-2025 19.04
9211,9211,915,4.51,0.02,3,20-08-2024 14.31
9213,9213,611,4.46,0.13,4,05-04-2025 0.01
9217,9217,746,4.93,0.05,8,17-07-2025 10.15
9221,9221,341,4.35,0.13,15,24-04-2025 21.55
9222,9222,756,4.68,0.11,6,29-03-2025 18.54
9226,9226,128,4.53,0.09,16,06-05-2025 1.11
9229,9229,890,4.71,0.06,17,19-02-2025 15.15
9230,9230,387,3.85,0.14,4,16-06-2025 9.53
9236,9236,424,3.96,0.05,2,15-09-2024 3.15
9237,9237,504,3.99,0.14,14,22-05-2025 19.27
9238,9238,263,3.91,0.11,2,18-09-2024 14.10
9240,9240,667,4.63,0.05,14,20-07-2025 22.17
9241,9241,961,4.81,0.02,18,08-04-2025 2.33
9242,9242,830,4.16,0.01,1,02-06-2025 1.24
9244,9244,680,3.95,0.13,0,02-12-2024 12.35
9246,9246,231,4.77,0.1,11,02-04-2025 9.03
9247,9247,547,4.67,0.11,9,24-08-2024 11.16
9248,9248,511,4.21,0.11,13,09-07-2025 21.47
9249,9249,452,4.04,0.13,8,12-04-2025 1.45
9254,9254,987,4.85,0.07,1,22-08-2024 12.24
9256,9256,900,4.43,0.13,14,24-07-2025 8.33
9257,9257,662,3.95,0.09,13,15-06-2025 7.38
9259,9259,276,4.59,0.14,10,09-09-2024 12.36
9261,9261,233,4,0.11,2,12-05-2025 15.22
9265,9265,546,4.88,0.13,0,08-06-2025 2.08
9266,9266,430,4.82,0.1,3,06-03-2025 7.45
9267,9267,811,4.83,0.08,0,26-01-2025 4.55
9270,9270,676,4.13,0.1,14,01-06-2025 17.43
9272,9272,719,4.85,0.14,2,08-09-2024 8.02
9273,9273,297,4.54,0.1,8,27-08-2024 23.16
9274,9274,585,4.39,0.07,17,13-06-2025 10.30
9275,9275,119,4.65,0.04,10,27-03-2025 11.44
9277,9277,460,4,0.13,10,18-09-2024 8.13
9278,9278,832,4.8,0.03,9,14-10-2024 8.53
9279,9279,802,4.57,0.03,6,07-04-2025 14.40
9280,9280,670,4.63,0.04,1,14-01-2025 10.11
9281,9281,302,4.16,0.08,16,15-05-2025 19.02
9282,9282,795,4.18,0.06,1,14-04-2025 4.47
9283,9283,876,4.65,0.12,3,22-01-2025 6.45
9287,9287,716,4.21,0.06,11,06-01-2025 13.18
9289,9289,297,4.55,0.05,2,02-09-2024 2.54
9294,9294,425,4.24,0.14,19,14-07-2025 10.22
9296,9296,665,3.95,0.07,16,16-07-2025 0.57
9297,9297,416,4.37,0.04,17,04-03-2025 9.19
9300,9300,405,4.16,0.05,1,18-09-2024 23.38
9302,9302,797,4.47,0.11,10,08-03-2025 18.01
9306,9306,815,4.03,0.11,2,08-10-2024 2.27
9307,9307,574,4.04,0.06,8,24-02-2025 2.53
9309,9309,849,4.03,0.1,8,01-05-2025 12.04
9313,9313,896,4.93,0.05,9,29-04-2025 9.32
9314,9314,919,4.01,0.14,18,17-10-2024 23.42
9315,9315,294,4.87,0.05,7,19-04-2025 17.43
9316,9316,433,4.66,0.03,17,07-09-2024 5.13
9320,9320,441,4.82,0.13,20,10-08-2024 16.58
9322,9322,417,4.81,0.03,13,01-05-2025 16.58
9325,9325,826,4.52,0.02,8,23-10-2024 19.20
9329,9329,269,4.68,0.03,15,12-09-2024 0.20
9333,9333,467,4.34,0.01,1,15-03-2025 10.30
9335,9335,204,4.54,0.01,13,23-10-2024 18.03
9338,9338,983,4.49,0.13,18,24-03-2025 15.32
9340,9340,919,4.66,0.15,8,18-05-2025 21.31
9342,9342,691,4.03,0.12,2,09-03-2025 11.31
9344,9344,818,4.24,0.04,6,04-04-2025 13.59
9346,9346,287,4.33,0.02,14,14-04-2025 3.08
9347,9347,641,3.86,0.12,19,02-09-2024 12.59
9349,9349,596,3.87,0.09,10,10-08-2024 4.33
9350,9350,1000,4.92,0.09,20,04-07-2025 11.54
9352,9352,841,4.17,0.07,18,27-04-2025 9.52
9353,9353,742,4.73,0.07,2,06-11-2024 18.52
9355,9355,376,4.57,0.14,0,07-12-2024 8.16
9356,9356,393,4.15,0.01,8,08-02-2025 3.00
9358,9358,865,4.22,0.07,1,03-12-2024 22.48
9359,9359,212,5,0.1,2,18-09-2024 10.36
9361,9361,225,4.94,0.14,11,14-10-2024 23.22
9363,9363,864,4.05,0.11,15,27-10-2024 0.20
9366,9366,428,3.8,0.06,14,29-08-2024 3.49
9370,9370,507,3.92,0.01,5,10-12-2024 8.28
9374,9374,602,4.35,0.12,18,26-07-2025 6.23
9380,9380,257,3.82,0.1,0,17-04-2025 17.03
9381,9381,357,4.51,0.04,15,13-02-2025 19.25
9384,9384,124,4.85,0.01,20,25-01-2025 7.55
9385,9385,457,4.49,0.08,11,05-08-2024 4.51
9387,9387,763,4.94,0.03,9,10-02-2025 0.27
9388,9388,133,3.85,0.1,11,31-10-2024 16.44
9389,9389,292,4.15,0.12,15,03-11-2024 19.14
9392,9392,847,4.42,0.09,10,31-07-2025 23.03
9398,9398,465,4.69,0.05,1,05-08-2024 23.08
9400,9400,326,4.44,0.07,13,02-09-2024 23.34
9401,9401,871,4.82,0,13,12-07-2025 13.54
9403,9403,300,3.96,0.08,17,07-04-2025 17.47
9410,9410,683,4.65,0.12,0,02-04-2025 0.41
9412,9412,511,4.42,0.07,14,14-10-2024 21.29
9413,9413,370,4.31,0.13,13,07-03-2025 1.34
9416,9416,708,4.03,0.03,16,16-07-2025 7.37
9417,9417,660,4.27,0.14,1,11-02-2025 1.31
9419,9419,707,4.08,0.15,9,06-04-2025 20.23
9420,9420,370,3.9,0.06,7,11-04-2025 11.12
9422,9422,475,4.65,0.13,2,27-09-2024 17.47
9424,9424,938,3.94,0.02,16,31-03-2025 0.46
9425,9425,725,3.87,0.04,11,01-09-2024 5.10
9427,9427,732,4.35,0.1,10,08-11-2024 22.27
9429,9429,637,4.8,0.07,16,16-09-2024 16.16
9430,9430,558,4.05,0.09,16,14-05-2025 21.06
9431,9431,856,3.92,0.01,0,20-08-2024 12.56
9434,9434,755,4.35,0.04,10,29-10-2024 2.58
